timestamp;TA;RH;VW;ISWR;RSWR;ILWR;HS;OLWR
2022-11-01T00:00:00Z;271.54999999999995;0.98;2.2;0;0;305.4;0.03;309.5
2022-11-01T01:00:00Z;271.34999999999997;0.98;1.9;0;0;304.8;0.03;309
2022-11-01T02:00:00Z;271.34999999999997;0.98;1.5;0;0;304.4;0.03;308.8
2022-11-01T03:00:00Z;271.34999999999997;0.972;1.5;0;0;307.8;0.03;309.2
2022-11-01T04:00:00Z;271.54999999999995;0.97;1.3;0;0;311.2;0.03;313.1
2022-11-01T05:00:00Z;271.65;0.97;1.2;0;0;311.5;0.03;311.5
2022-11-01T06:00:00Z;271.65;0.97;1.5;0;0;310.6;0.03;310.1
2022-11-01T07:00:00Z;271.75;0.97;1.2;0;0;309.4;0.03;310
2022-11-01T08:00:00Z;271.75;0.975;1.3;0;0;308.2;0.03;310.3
2022-11-01T09:00:00Z;271.95;0.98;1;3.8;1.8;308.5;0.03;311.4
2022-11-01T10:00:00Z;272.15;0.981;1;22.1;9.8;297.8;0.03;311.4
2022-11-01T11:00:00Z;272.25;0.98;0.9;54;23.2;288.3;0.03;310.2
2022-11-01T12:00:00Z;272.54999999999995;0.98;0.3;54.5;23.9;304;0.03;314.6
2022-11-01T13:00:00Z;272.95;0.977;0.5;58.9;25.1;301;0.03;315.4
2022-11-01T14:00:00Z;273.15;0.97;0.9;40.2;17.2;299.2;0.03;315.1
2022-11-01T15:00:00Z;273.15;0.972;0.8;24.7;10.4;290.8;0.03;313.2
2022-11-01T16:00:00Z;272.75;0.978;1.1;4.2;1.8;307.6;0.03;314
2022-11-01T17:00:00Z;272.25;0.98;0.7;0;0;305.3;0.03;312.3
2022-11-01T18:00:00Z;272.04999999999995;0.985;0.9;0;0;302.9;0.03;311.7
2022-11-01T19:00:00Z;271.34999999999997;0.983;1.4;0;0;288.2;0.03;307.3
2022-11-01T20:00:00Z;270.95;0.98;1.6;0;0;292;0.03;306.1
2022-11-01T21:00:00Z;270.34999999999997;0.98;1.9;0;0;284.3;0.03;303.1
2022-11-01T22:00:00Z;269.84999999999997;0.971;1.6;0;0;265;0.03;298.2
2022-11-01T23:00:00Z;269.25;0.9590000000000001;1.7;0;0.1;245.8;0.03;292
2022-11-02T00:00:00Z;268.54999999999995;0.95;1.5;0;0;249.8;0.03;289.1
2022-11-02T01:00:00Z;268.04999999999995;0.956;1.4;0;0;247.2;0.03;286.4
2022-11-02T02:00:00Z;267.95;0.95;1.6;0;0;257.2;0.03;287.5
2022-11-02T03:00:00Z;267.95;0.95;1.4;0;0;253;0.03;288.2
2022-11-02T04:00:00Z;267.65;0.948;1.7;0;0;239.6;0.03;283
2022-11-02T05:00:00Z;267.75;0.958;1.8;0;0;258.4;0.03;287.3
2022-11-02T06:00:00Z;268.25;0.9590000000000001;2;0;0;266.5;0.03;291.6
2022-11-02T07:00:00Z;268.65;0.963;2;0;0;285.5;0.03;296.6
2022-11-02T08:00:00Z;269.25;0.97;2.1;0;0.1;286.8;0.03;299
2022-11-02T09:00:00Z;269.45;0.971;1.9;4.9;2.3;290.9;0.03;300.5
2022-11-02T10:00:00Z;269.75;0.97;2.6;23.9;10.8;291.7;0.03;302.5
2022-11-02T11:00:00Z;270.04999999999995;0.977;2.5;35.6;16.2;293.9;0.03;304.1
2022-11-02T12:00:00Z;270.54999999999995;0.98;2.5;43.7;19.7;296.1;0.03;306.2
2022-11-02T13:00:00Z;271.15;0.98;2.5;43.1;19.5;299.6;0.03;309.2
2022-11-02T14:00:00Z;270.75;0.97;1.8;42.2;17.4;268.8;0.03;304.1
2022-11-02T15:00:00Z;270.45;0.963;1.2;33.7;9.9;253.7;0.03;296.1
2022-11-02T16:00:00Z;270.65;0.97;1.8;4.9;2.2;293.8;0.03;303.1
2022-11-02T17:00:00Z;271.15;0.975;1.6;0;0;303.3;0.03;307.3
2022-11-02T18:00:00Z;271.34999999999997;0.98;1.3;0;0;304.5;0.03;308.7
2022-11-02T19:00:00Z;271.15;0.98;2;0;0;303.7;0.03;308.3
2022-11-02T20:00:00Z;271.04999999999995;0.98;2.4;0;0;302.2;0.03;307.6
2022-11-02T21:00:00Z;270.65;0.975;2.7;0;0;296.7;0.03;305.5
2022-11-02T22:00:00Z;270.45;0.97;2.5;0;0;292.3;0.03;303.9
2022-11-02T23:00:00Z;270.25;0.97;2.4;0;0;296.9;0.03;304.1
2022-11-03T00:00:00Z;270.34999999999997;0.97;2.4;0;0;301.2;0.03;304.9
2022-11-03T01:00:00Z;270.54999999999995;0.97;2.4;0;0;301.6;0.03;305.5
2022-11-03T02:00:00Z;270.65;0.97;2.2;0;0;301.4;0.03;306.1
2022-11-03T03:00:00Z;270.84999999999997;0.97;2.1;0;0;304.7;0.03;307.1
2022-11-03T04:00:00Z;271.15;0.97;1.6;0;0;307.8;0.03;310.1
2022-11-03T05:00:00Z;271.45;0.97;1.8;0;0;308.7;0.03;310.1
2022-11-03T06:00:00Z;271.54999999999995;0.9740000000000001;1.8;0;0;307.5;0.03;309.7
2022-11-03T07:00:00Z;271.65;0.98;2.4;0;0;306.5;0.03;309.9
2022-11-03T08:00:00Z;271.95;0.98;1.9;0;0;307.1;0.03;310.7
2022-11-03T09:00:00Z;272.15;0.986;1.8;2.3;1.1;308.6;0.03;312
2022-11-03T10:00:00Z;272.54999999999995;0.99;1.7;10.6;4.8;310.4;0.03;314
2022-11-03T11:00:00Z;272.95;0.99;1.8;16;7.6;312.8;0.03;315.8
2022-11-03T12:00:00Z;273.25;0.99;1.8;30;13.2;315.1;0.03;316.1
2022-11-03T13:00:00Z;273.34999999999997;0.99;2.1;32.8;14.2;313.6;0.03;316.3
2022-11-03T14:00:00Z;273.34999999999997;0.99;3;20.6;8.6;313;0.03;316.3
2022-11-03T15:00:00Z;273.25;0.99;2.7;8.9;3.7;310.7;0.03;316.1
2022-11-03T16:00:00Z;273.25;0.99;2.5;2.8;1.1;310.7;0.03;316
2022-11-03T17:00:00Z;273.25;0.99;2.4;0;0;311.9;0.03;316.1
2022-11-03T18:00:00Z;273.15;0.99;2.2;0;0;312;0.03;316
2022-11-03T19:00:00Z;273.25;0.99;2.5;0;0;313.1;0.03;316
2022-11-03T20:00:00Z;273.25;0.99;2.5;0;0;313.5;0.03;316.1
2022-11-03T21:00:00Z;273.34999999999997;0.99;2.4;0;0;314;0.03;316.1
2022-11-03T22:00:00Z;273.34999999999997;0.99;2.1;0;0;314.5;0.03;316.2
2022-11-03T23:00:00Z;273.45;0.99;1.9;0;0;316.7;0.03;316.3
2022-11-04T00:00:00Z;273.65;0.99;2.4;0;0;317.4;0.03;316.5
2022-11-04T01:00:00Z;273.84999999999997;0.99;2.3;0;0;317.6;0.03;316.8
2022-11-04T02:00:00Z;273.95;0.99;2;0;0;318.5;0.03;317
2022-11-04T03:00:00Z;274.15;0.99;2.1;0;0;318.7;0.03;317.1
2022-11-04T04:00:00Z;274.34999999999997;0.99;2.4;0;0;319.8;0.03;317.3
2022-11-04T05:00:00Z;274.54999999999995;0.9940000000000001;2.3;0;0;321.1;0.03;317.8
2022-11-04T06:00:00Z;274.84999999999997;0.998;2.9;0;0;321.8;0.03;318.1
2022-11-04T07:00:00Z;275.15;0.9990000000000001;3.6;0;0;324.4;0.03;318.7
2022-11-04T08:00:00Z;275.54999999999995;0.997;3.3;0;0;327.2;0.03;319.5
2022-11-04T09:00:00Z;275.84999999999997;0.99;3;1.3;0.4;328.1;0.03;320.2
2022-11-04T10:00:00Z;276.15;0.99;3.3;7.6;2.1;328.9;0.03;321.1
2022-11-04T11:00:00Z;276.34999999999997;0.99;3.3;9.4;2.4;329.6;0.03;321.9
2022-11-04T12:00:00Z;276.45;0.99;3.2;14.8;3.5;330.5;0.03;322.8
2022-11-04T13:00:00Z;276.54999999999995;0.99;2.9;17.9;3.6;331.3;0.03;323.7
2022-11-04T14:00:00Z;276.84999999999997;0.99;3.2;16.8;2.9;332.3;0.03;325
2022-11-04T15:00:00Z;277.04999999999995;0.992;3.5;6.3;0.9;332.4;0.026000000000000002;325.7
2022-11-04T16:00:00Z;276.95;0.995;3.2;0;0.1;332.4;0.02;326.2
2022-11-04T17:00:00Z;277.04999999999995;0.993;3;0;0;333;0.02;326.8
2022-11-04T18:00:00Z;277.04999999999995;0.99;3.1;0;0;333.3;0.02;327.3
2022-11-04T19:00:00Z;277.25;0.996;3.5;0;0;333.9;0.02;328.7
2022-11-04T20:00:00Z;277.45;0.995;3.5;0;0;334.8;0.008;329.8
2022-11-04T21:00:00Z;277.75;0.991;3.9;0;0;335.6;0.02;331.4
2022-11-04T22:00:00Z;277.95;0.99;4;0;0;336.4;0.008;332.2
2022-11-04T23:00:00Z;278.04999999999995;0.982;3.5;0;0;334.5;0;332.1
2022-11-05T00:00:00Z;278.04999999999995;0.9670000000000001;4.6;0;0;333.5;0;332.7
2022-11-05T01:00:00Z;277.95;0.958;3.5;0;0;333.4;0;331.9
2022-11-05T02:00:00Z;277.75;0.966;2.9;0;0;331.3;0;330.9
2022-11-05T03:00:00Z;277.54999999999995;0.9570000000000001;3;0;0;328;0;330.4
2022-11-05T04:00:00Z;277.34999999999997;0.95;3.1;0;0;329.7;0;329.9
2022-11-05T05:00:00Z;277.34999999999997;0.938;3.7;0;0;328.7;0;329.9
2022-11-05T06:00:00Z;277.25;0.914;3.5;0;0;326.2;0;328.6
2022-11-05T07:00:00Z;277.15;0.9209999999999999;3.4;0;0;327.5;0;328.8
2022-11-05T08:00:00Z;277.54999999999995;0.9109999999999999;4.2;0;0;328.4;0;330.1
2022-11-05T09:00:00Z;277.45;0.8690000000000001;5.6;1;0.1;325.7;0;329.5
2022-11-05T10:00:00Z;277.34999999999997;0.865;5.1;7;0.5;325.4;0;329.4
2022-11-05T11:00:00Z;277.45;0.873;4.3;10.5;0.9;326.8;0;330.2
2022-11-05T12:00:00Z;277.65;0.8759999999999999;5.1;14.7;1.4;327.5;0;331.4
2022-11-05T13:00:00Z;277.65;0.872;4.9;17.6;1.8;328;0;332
2022-11-05T14:00:00Z;277.34999999999997;0.9159999999999999;4.2;12.1;1.4;327;0;330.8
2022-11-05T15:00:00Z;277.15;0.915;4.1;9.2;1;324.2;0;329.8
2022-11-05T16:00:00Z;276.75;0.93;3.7;0;0;324.9;0;328.1
2022-11-05T17:00:00Z;276.34999999999997;0.943;4;0;0;323.7;0;326.8
2022-11-05T18:00:00Z;276.04999999999995;0.951;3.9;0;0;323.4;0;325.7
2022-11-05T19:00:00Z;275.75;0.9570000000000001;4.1;0;0;322.5;0;324.5
2022-11-05T20:00:00Z;275.45;0.96;3.9;0;0;323.3;0;323.6
2022-11-05T21:00:00Z;275.25;0.96;3.9;0;0;319.9;0;322.6
2022-11-05T22:00:00Z;275.04999999999995;0.9570000000000001;4.3;0;0;319.7;0;322.1
2022-11-05T23:00:00Z;274.95;0.9570000000000001;4.3;0;0;319.2;0;321.9
2022-11-06T00:00:00Z;274.84999999999997;0.96;4.5;0;0;319.2;0;321.7
2022-11-06T01:00:00Z;274.75;0.958;4.5;0;0;317.6;0;321.1
2022-11-06T02:00:00Z;274.34999999999997;0.943;4.5;0;0;314.3;0;319.5
2022-11-06T03:00:00Z;273.75;0.9329999999999999;4.9;0;0;309.4;0;316.9
2022-11-06T04:00:00Z;273.15;0.927;5.1;0;0;307.5;0;315.6
2022-11-06T05:00:00Z;272.95;0.92;4.6;0;0;305.9;0;314.8
2022-11-06T06:00:00Z;272.75;0.914;4.1;0;0;303.5;0;314
2022-11-06T07:00:00Z;272.54999999999995;0.9059999999999999;4.7;0;0;302.9;0;313.2
2022-11-06T08:00:00Z;272.25;0.898;4.6;0;0;302.2;0;312.2
2022-11-06T09:00:00Z;271.95;0.888;2.7;0.2;0;301.5;0;311.4
2022-11-06T10:00:00Z;271.65;0.9329999999999999;2.6;4;0.8;302.1;0;310.2
2022-11-06T11:00:00Z;271.45;0.95;2.5;11.2;4.1;300.5;0.016;309
2022-11-06T12:00:00Z;271.34999999999997;0.935;2.4;15.9;6.2;298.6;0.019;308.5
2022-11-06T13:00:00Z;271.34999999999997;0.935;2.5;17.1;6.7;298.4;0.004;308.3
2022-11-06T14:00:00Z;271.34999999999997;0.9470000000000001;2;18.6;7.4;296.2;0.02;308.4
2022-11-06T15:00:00Z;271.25;0.946;1.8;10.7;4.2;289;0.016;306.1
2022-11-06T16:00:00Z;271.25;0.95;2;3.4;1.4;294.3;0.02;306.5
2022-11-06T17:00:00Z;271.45;0.95;2.2;0;0;300.3;0.02;308
2022-11-06T18:00:00Z;271.54999999999995;0.951;2.5;0;0;301.6;0.02;308.5
2022-11-06T19:00:00Z;271.54999999999995;0.956;1.6;0;0;299.3;0.02;308.2
2022-11-06T20:00:00Z;271.75;0.966;2.2;0;0;303.7;0.015;309.4
2022-11-06T21:00:00Z;271.84999999999997;0.97;1.9;0;0;304.3;0.02;310
2022-11-06T22:00:00Z;271.84999999999997;0.97;1.5;0;0;298.2;0.03;308.4
2022-11-06T23:00:00Z;271.95;0.975;1.3;0;0;305.7;0.03;310.5
2022-11-07T00:00:00Z;272.15;0.98;2.2;0;0;302.4;0.03;310.5
2022-11-07T01:00:00Z;272.04999999999995;0.9740000000000001;1.9;0;0;288.7;0.03;307.1
2022-11-07T02:00:00Z;271.95;0.976;1.5;0;0;295.4;0.03;307.7
2022-11-07T03:00:00Z;272.04999999999995;0.98;0.8;0;0;306.1;0.03;310.6
2022-11-07T04:00:00Z;272.04999999999995;0.9790000000000001;1;0;0;290.5;0.03;305.6
2022-11-07T05:00:00Z;271.45;0.97;0.7;0;0;286.6;0.03;302.1
2022-11-07T06:00:00Z;271.25;0.975;1;0;0;294.1;0.03;303.5
2022-11-07T07:00:00Z;271.45;0.98;1;0;0;294.9;0.03;306
2022-11-07T08:00:00Z;271.65;0.98;1.1;0;0;293.9;0.03;306.1
2022-11-07T09:00:00Z;271.65;0.977;1.2;1.8;1;287.8;0.03;305.1
2022-11-07T10:00:00Z;271.34999999999997;0.9670000000000001;1.1;17.8;8.5;251.1;0.03;294.9
2022-11-07T11:00:00Z;270.65;0.9640000000000001;1.4;35.4;12.6;227.3;0.03;284.4
2022-11-07T12:00:00Z;270.15;0.965;1.4;87.1;15;219.4;0.03;279.4
2022-11-07T13:00:00Z;269.95;0.9620000000000001;1.6;90;15.6;221.8;0.03;280.6
2022-11-07T14:00:00Z;270.04999999999995;0.9490000000000001;1.6;68.6;11.7;223.6;0.03;283
2022-11-07T15:00:00Z;269.84999999999997;0.9490000000000001;1.6;24.6;7;241.7;0.03;285.2
2022-11-07T16:00:00Z;269.95;0.9570000000000001;1.4;2.3;1.1;281.8;0.03;297.2
2022-11-07T17:00:00Z;270.54999999999995;0.9490000000000001;1.7;0;0;291.8;0.03;302.7
2022-11-07T18:00:00Z;270.65;0.945;1.3;0;0;287;0.03;301.3
2022-11-07T19:00:00Z;270.45;0.948;1.7;0;0.2;288.9;0.03;301.7
2022-11-07T20:00:00Z;270.34999999999997;0.951;1.4;0;0;280.9;0.03;299.1
2022-11-07T21:00:00Z;270.25;0.95;1.6;0;0;284.9;0.03;300.5
2022-11-07T22:00:00Z;270.25;0.955;1.1;0;0;293;0.03;302.1
2022-11-07T23:00:00Z;270.34999999999997;0.95;1.8;0;0;285.8;0.03;301.3
2022-11-08T00:00:00Z;270.15;0.9540000000000001;2.3;0;0;289.2;0.03;301.3
2022-11-08T01:00:00Z;269.95;0.96;1.7;0;0;296.1;0.03;302.4
2022-11-08T02:00:00Z;269.95;0.96;1.6;0;0;296.9;0.03;302.5
2022-11-08T03:00:00Z;270.04999999999995;0.96;0.8;0;0;288.3;0.028999999999999998;299.9
2022-11-08T04:00:00Z;269.75;0.9540000000000001;0.8;0;0;286.8;0.03;297
2022-11-08T05:00:00Z;269.75;0.96;0.8;0;0;295.1;0.039;300.8
2022-11-08T06:00:00Z;269.84999999999997;0.9590000000000001;1.2;0;0;290.5;0.039;299.9
2022-11-08T07:00:00Z;269.65;0.951;1.1;0;0;293.5;0.044000000000000004;299.5
2022-11-08T08:00:00Z;269.65;0.96;0.9;0;0;293.3;0.049;299.8
2022-11-08T09:00:00Z;269.75;0.956;1.6;1.5;0.8;294;0.047;300.1
2022-11-08T10:00:00Z;269.54999999999995;0.946;1.6;10.1;6.9;288.7;0.049;298.4
2022-11-08T11:00:00Z;269.34999999999997;0.9440000000000001;1.7;22;14.7;283.9;0.05;296.7
2022-11-08T12:00:00Z;269.45;0.9620000000000001;1.8;27.2;18;292.2;0.05;300
2022-11-08T13:00:00Z;269.65;0.953;2.4;24.8;16.5;290.7;0.05;300.1
2022-11-08T14:00:00Z;269.54999999999995;0.94;2.5;17.2;11.5;283.4;0.05;297.5
2022-11-08T15:00:00Z;269.04999999999995;0.953;2.7;6.7;4.6;290.1;0.043;297.8
2022-11-08T16:00:00Z;268.95;0.96;2.3;1.5;0.8;290.3;0.05;297.3
2022-11-08T17:00:00Z;268.84999999999997;0.9590000000000001;2;0;0;291;0.05;297.4
2022-11-08T18:00:00Z;268.95;0.958;1.9;0;0;289.8;0.05;297.3
2022-11-08T19:00:00Z;268.84999999999997;0.955;2.3;0;0;288.5;0.05;296.7
2022-11-08T20:00:00Z;268.65;0.95;2.7;0;0;289.4;0.05;296.2
2022-11-08T21:00:00Z;268.34999999999997;0.945;2.9;0;0;288.1;0.05;294.9
2022-11-08T22:00:00Z;268.45;0.946;1.3;0;0;288.8;0.05;295.3
2022-11-08T23:00:00Z;268.34999999999997;0.945;1.5;0;0;287.8;0.05;294.9
2022-11-09T00:00:00Z;268.45;0.95;1.3;0;0;289.7;0.05;295.7
2022-11-09T01:00:00Z;268.65;0.95;1.9;0.4;0;291.8;0.05;296.7
2022-11-09T02:00:00Z;268.75;0.945;1.2;0;0;290.2;0.05;296.8
2022-11-09T03:00:00Z;268.75;0.9440000000000001;1.4;0;0;279.4;0.05;292.8
2022-11-09T04:00:00Z;268.65;0.9470000000000001;1.3;0;0;268.8;0.05;287.8
2022-11-09T05:00:00Z;268.95;0.96;1.7;0;0;283.8;0.05;294.8
2022-11-09T06:00:00Z;269.34999999999997;0.958;1.8;0;0;280.8;0.05;295.5
2022-11-09T07:00:00Z;269.25;0.9540000000000001;1.5;0;0;279.7;0.05;293.9
2022-11-09T08:00:00Z;269.34999999999997;0.96;1.8;0;0;292.1;0.05;298.9
2022-11-09T09:00:00Z;269.45;0.96;2.4;0.8;0.8;292.8;0.05;299.6
2022-11-09T10:00:00Z;269.34999999999997;0.951;2.4;8.7;6;289.5;0.042;298.5
2022-11-09T11:00:00Z;269.45;0.95;1.9;21.3;13.7;289.9;0.03;299.2
2022-11-09T12:00:00Z;269.65;0.9570000000000001;2.2;21.3;14.1;292.2;0.033;300.6
2022-11-09T13:00:00Z;269.75;0.95;2.5;16.6;11.2;291.6;0.043;300.6
2022-11-09T14:00:00Z;269.84999999999997;0.948;2.1;14.8;9.8;286.2;0.043;299.2
2022-11-09T15:00:00Z;269.75;0.9420000000000001;1.7;6.3;4;293.4;0.039;300.2
2022-11-09T16:00:00Z;269.75;0.9470000000000001;1.9;0.6;0.7;283.9;0.046;298
2022-11-09T17:00:00Z;269.75;0.94;1.7;0;0;290.2;0.05;298.8
2022-11-09T18:00:00Z;269.75;0.9470000000000001;1.1;0;0;292.5;0.048;299.9
2022-11-09T19:00:00Z;269.84999999999997;0.95;1.1;0;0;291.9;0.038;300
2022-11-09T20:00:00Z;269.95;0.943;1.5;0;0;291.8;0.04;300.1
2022-11-09T21:00:00Z;269.75;0.948;1.2;0;0;292.4;0.04;299.9
2022-11-09T22:00:00Z;269.95;0.9590000000000001;1.5;0;0;291.9;0.04;300.5
2022-11-09T23:00:00Z;269.95;0.951;1.4;0;0;290.3;0.04;299.6
2022-11-10T00:00:00Z;270.15;0.96;1.7;0;0;294.1;0.04;301.6
2022-11-10T01:00:00Z;270.54999999999995;0.96;2.1;0;0;297.8;0.04;303.7
2022-11-10T02:00:00Z;270.75;0.96;1.9;0;0;295.4;0.040999999999999995;303.8
2022-11-10T03:00:00Z;270.95;0.96;1.8;0;0;294.3;0.048;303.9
2022-11-10T04:00:00Z;270.75;0.96;1.8;0;0;286.7;0.05;300.7
2022-11-10T05:00:00Z;270.95;0.9690000000000001;1.6;0;0;300.4;0.052000000000000005;305.8
2022-11-10T06:00:00Z;271.15;0.97;1.5;0;0;301.4;0.054000000000000006;306.3
2022-11-10T07:00:00Z;271.25;0.97;1.1;0;0;300.3;0.057;307
2022-11-10T08:00:00Z;271.34999999999997;0.97;1.4;0;0;302.2;0.06;307.5
2022-11-10T09:00:00Z;271.45;0.97;1.4;0.9;0.6;301.9;0.06;307.4
2022-11-10T10:00:00Z;271.84999999999997;0.971;2.2;9.9;6.7;301.7;0.06;308.7
2022-11-10T11:00:00Z;272.15;0.97;2.2;32.1;21.1;303;0.06;310.8
2022-11-10T12:00:00Z;272.34999999999997;0.973;2.5;37.7;25.2;306.1;0.06;312.4
2022-11-10T13:00:00Z;272.34999999999997;0.971;2.2;29.1;19.3;306;0.06;312.2
2022-11-10T14:00:00Z;272.25;0.97;2;17.7;11.9;305.5;0.06;311.5
2022-11-10T15:00:00Z;272.15;0.97;1.3;7.5;5.1;302.7;0.06;310
2022-11-10T16:00:00Z;272.15;0.97;1.4;0.6;0.5;305;0.06;310.4
2022-11-10T17:00:00Z;272.15;0.972;1.2;0;0;306.6;0.06;311
2022-11-10T18:00:00Z;272.15;0.98;1;0;0;307.1;0.06;311.2
2022-11-10T19:00:00Z;272.04999999999995;0.98;1.4;0;0;299.3;0.06;309.3
2022-11-10T20:00:00Z;271.95;0.98;1.7;0;0;302.4;0.06;309
2022-11-10T21:00:00Z;271.95;0.98;1.4;0;0;303.3;0.06;309.4
2022-11-10T22:00:00Z;271.95;0.978;1.5;0;0;304.7;0.06;309.8
2022-11-10T23:00:00Z;271.95;0.975;1.9;0;0;302;0.06;309.3
2022-11-11T00:00:00Z;271.95;0.97;1.9;0;0;296.1;0.05;307.4
2022-11-11T01:00:00Z;271.75;0.9670000000000001;2.3;0;0;299.3;0.05;307.7
2022-11-11T02:00:00Z;271.54999999999995;0.965;3;0;0;303.1;0.05;308.3
2022-11-11T03:00:00Z;271.45;0.9740000000000001;2.5;0;0;303.7;0.05;308.5
2022-11-11T04:00:00Z;271.45;0.968;3.3;0;0;299.9;0.05;307.4
2022-11-11T05:00:00Z;271.25;0.9540000000000001;2.8;0;0;300.1;0.05;306.5
2022-11-11T06:00:00Z;271.25;0.9590000000000001;3.7;0;0;300.4;0.05;306.4
2022-11-11T07:00:00Z;271.04999999999995;0.96;3.5;0;0;302;0.052000000000000005;306.2
2022-11-11T08:00:00Z;270.95;0.96;4.2;0;0;303.3;0.061;305.8
2022-11-11T09:00:00Z;271.04999999999995;0.96;4.6;0;0;304.3;0.077;306.3
2022-11-11T10:00:00Z;271.75;0.9690000000000001;4.9;1.9;1.9;307.2;0.106;309
2022-11-11T11:00:00Z;272.84999999999997;0.978;4.8;8.4;7.5;312;0.11599999999999999;314.1
2022-11-11T12:00:00Z;273.45;0.98;3.8;11.4;9.8;316.6;0.12;316.3
2022-11-11T13:00:00Z;273.54999999999995;0.9840000000000001;2.8;28.8;21.6;319;0.12;316.5
2022-11-11T14:00:00Z;273.84999999999997;0.99;2.6;20.1;15;319.8;0.113;316.8
2022-11-11T15:00:00Z;274.15;0.99;3.9;6.3;5.6;315.9;0.11;317
2022-11-11T16:00:00Z;273.95;0.975;5;0;0.6;309.3;0.11;316.7
2022-11-11T17:00:00Z;273.65;0.97;5.1;0;0;310.5;0.11;316.4
2022-11-11T18:00:00Z;273.54999999999995;0.963;4.7;0;0;307.5;0.10400000000000001;316.2
2022-11-11T19:00:00Z;273.34999999999997;0.95;3.5;0;0;273.4;0.10099999999999999;313.7
2022-11-11T20:00:00Z;272.75;0.95;2.5;0;0;238.3;0.10400000000000001;305.7
2022-11-11T21:00:00Z;272.15;0.956;1.3;0;0;257.4;0.1;301.2
2022-11-11T22:00:00Z;271.84999999999997;0.9570000000000001;2;0;0;254.1;0.1;293.1
2022-11-11T23:00:00Z;271.15;0.96;1.4;0;0;251.9;0.1;286.9
2022-11-12T00:00:00Z;269.95;0.963;1.5;0;0;248;0.1;279.3
2022-11-12T01:00:00Z;270.25;0.978;2.2;0;0;242.8;0.1;278.9
2022-11-12T02:00:00Z;270.84999999999997;0.983;2;0;0;258.3;0.1;288.1
2022-11-12T03:00:00Z;270.34999999999997;0.977;1.8;0;0;257.5;0.1;284.6
2022-11-12T04:00:00Z;269.95;0.97;1.4;0;0;264.8;0.1;284.4
2022-11-12T05:00:00Z;270.15;0.977;2.1;0;0;266.6;0.1;286.8
2022-11-12T06:00:00Z;270.65;0.98;2;0;0;262.1;0.1;285.8
2022-11-12T07:00:00Z;270.54999999999995;0.98;1.8;0;0;267;0.1;286.4
2022-11-12T08:00:00Z;270.34999999999997;0.9790000000000001;1.4;0;0;278.6;0.1;290.1
2022-11-12T09:00:00Z;270.84999999999997;0.9840000000000001;1.6;0.4;0.3;307.8;0.1;300.1
2022-11-12T10:00:00Z;271.84999999999997;0.99;1.5;6.1;4.3;315.8;0.1;311.1
2022-11-12T11:00:00Z;272.65;0.99;1.3;30.4;20;308.5;0.1;313
2022-11-12T12:00:00Z;273.34999999999997;0.99;1.9;38.3;25.6;313.4;0.1;316.5
2022-11-12T13:00:00Z;274.45;0.99;2.7;24.5;16.6;317.1;0.1;317.6
2022-11-12T14:00:00Z;274.45;0.987;3.5;18.8;12.4;312.9;0.095;317.4
2022-11-12T15:00:00Z;273.54999999999995;0.966;3.4;4.9;3.9;310.6;0.092;316.4
2022-11-12T16:00:00Z;272.95;0.9620000000000001;3.8;0;0.6;306.6;0.09;315.8
2022-11-12T17:00:00Z;272.84999999999997;0.943;3.8;0;0;306;0.09;315
2022-11-12T18:00:00Z;272.84999999999997;0.94;3.6;0;0.1;305.1;0.09;314.1
2022-11-12T19:00:00Z;273.04999999999995;0.945;3.4;0;0;304.4;0.09;313.2
2022-11-12T20:00:00Z;273.34999999999997;0.961;2.8;0;0;298.9;0.094;312.3
2022-11-12T21:00:00Z;273.95;0.963;3.2;0;0;304.5;0.091;315
2022-11-12T22:00:00Z;274.45;0.95;3;0;0;302.7;0.09;315.6
2022-11-12T23:00:00Z;274.34999999999997;0.9520000000000001;2.2;0;0;301.8;0.09;315.7
2022-11-13T00:00:00Z;274.15;0.9640000000000001;2;0;0;297.1;0.09;314
2022-11-13T01:00:00Z;274.15;0.968;3.2;0;0;296.5;0.09;312.3
2022-11-13T02:00:00Z;274.15;0.97;2.5;0;0;310.4;0.09;316.5
2022-11-13T03:00:00Z;274.15;0.97;2;0;0;309.3;0.09;316.2
2022-11-13T04:00:00Z;274.04999999999995;0.9740000000000001;1.4;0;0;315.7;0.09;316.9
2022-11-13T05:00:00Z;274.15;0.98;1.8;0;0;312.4;0.09;316.9
2022-11-13T06:00:00Z;274.15;0.973;2;0;0;280.1;0.09;312
2022-11-13T07:00:00Z;274.04999999999995;0.963;1.8;0;0;294.1;0.09;309.7
2022-11-13T08:00:00Z;273.45;0.966;1.6;0;0;276.2;0.09;304.6
2022-11-13T09:00:00Z;272.45;0.97;1.4;0;0.6;241.1;0.09;286.9
2022-11-13T10:00:00Z;272.15;0.98;1.2;6.5;4.9;258.6;0.09;285
2022-11-13T11:00:00Z;272.34999999999997;0.988;0.7;22.3;14.3;283.6;0.09;294.8
2022-11-13T12:00:00Z;272.25;0.987;0.7;32.6;20.9;294.4;0.09;302
2022-11-13T13:00:00Z;272.45;0.981;0.8;23.2;15.6;298.9;0.09;307.3
2022-11-13T14:00:00Z;272.95;0.9890000000000001;1.3;16.1;10.9;301.6;0.09;310.1
