timestamp;TA;RH;VW;ISWR;RSWR;ILWR;HS;OLWR
2022-11-09T15:00:00Z;269.75;0.94;1.3;0.2;0;292.8;0.05;299.8
2022-11-09T16:00:00Z;269.75;0.95;0.9;0.6;0;294;0.04;300.3
2022-11-09T17:00:00Z;269.84999999999997;0.95;1.4;0;0;292.1;0.04;300.1
2022-11-09T18:00:00Z;269.84999999999997;0.94;1.3;0;0;292.7;0.04;299.9
2022-11-09T19:00:00Z;269.75;0.96;0.9;0;0;294.6;0.04;300.5
2022-11-09T20:00:00Z;270.04999999999995;0.95;1.4;0;0;283.3;0.04;298.8
2022-11-09T21:00:00Z;270.04999999999995;0.96;1.5;0;0;292.2;0.04;300.8
2022-11-09T22:00:00Z;270.34999999999997;0.96;2.1;0;0;296.1;0.04;302.8
2022-11-09T23:00:00Z;270.65;0.96;2.1;0;0;295.8;0.04;304
2022-11-10T00:00:00Z;270.84999999999997;0.96;1.9;0;0;294.8;0.04;304.1
2022-11-10T01:00:00Z;270.95;0.96;1.7;0;0;284.4;0.05;301
2022-11-10T02:00:00Z;270.84999999999997;0.96;1.8;0;0;300;0.05;305
2022-11-10T03:00:00Z;271.04999999999995;0.97;1.6;0;0;301.1;0.06;305.9
2022-11-10T04:00:00Z;271.15;0.97;1.1;0;0;301;0.05;306.5
2022-11-10T05:00:00Z;271.25;0.97;1.2;0;0;301.1;0.06;306.9
2022-11-10T06:00:00Z;271.45;0.97;1.6;0;0;302.4;0.06;307.6
2022-11-10T07:00:00Z;271.54999999999995;0.97;1.9;2.6;1.9;301.1;0.06;307.4
2022-11-10T08:00:00Z;271.95;0.97;2.2;19.4;13;303.1;0.06;309.6
2022-11-10T09:00:00Z;272.25;0.97;2.5;39.4;25.5;306;0.06;312.1
2022-11-10T10:00:00Z;272.34999999999997;0.98;2.8;40.7;27.2;305.5;0.06;312.6
2022-11-10T11:00:00Z;272.25;0.97;2.1;22.3;14.8;306.9;0.06;312.2
2022-11-10T12:00:00Z;272.15;0.97;1.7;13.1;8.2;305.6;0.06;311
2022-11-10T13:00:00Z;272.15;0.97;1.3;2.1;1.5;306.2;0.06;310.5
2022-11-10T14:00:00Z;272.15;0.97;1.5;0;0;306.2;0.06;310.7
2022-11-10T15:00:00Z;272.15;0.98;0.7;0.4;0;307.1;0.06;311.3
2022-11-10T16:00:00Z;272.15;0.98;1.1;0;0;307.7;0.06;311.8
2022-11-10T17:00:00Z;271.95;0.98;1.7;0;0;298.2;0.06;307.5
2022-11-10T18:00:00Z;271.95;0.98;1.6;0;0;300.8;0.06;309.1
2022-11-10T19:00:00Z;271.95;0.98;1.3;0.1;0;305.8;0.06;310.1
2022-11-10T20:00:00Z;271.95;0.97;2;0.4;0;305.1;0.06;309.8
2022-11-10T21:00:00Z;271.95;0.97;1.9;0.5;0;301.8;0.05;309.1
2022-11-10T22:00:00Z;271.75;0.97;2.1;0;0;294.3;0.05;306.4
2022-11-10T23:00:00Z;271.65;0.96;2.8;0.2;0;303.3;0.05;308.5
2022-11-11T00:00:00Z;271.54999999999995;0.97;2.5;0;0;303.2;0.05;308.2
2022-11-11T01:00:00Z;271.45;0.98;2.5;0;0.1;302.7;0.05;308.4
2022-11-11T02:00:00Z;271.34999999999997;0.95;2.8;0;0;299.8;0.05;306.6
2022-11-11T03:00:00Z;271.25;0.96;3.3;0.4;0;300.7;0.05;306.7
2022-11-11T04:00:00Z;271.15;0.96;3.2;0;0;300.2;0.05;306.2
2022-11-11T05:00:00Z;270.95;0.96;4.6;0;0;302.9;0.06;305.8
2022-11-11T06:00:00Z;270.95;0.96;4.6;0.1;0;303.8;0.07;305.8
2022-11-11T07:00:00Z;271.25;0.96;5;0.1;0.3;305;0.1;307.1
2022-11-11T08:00:00Z;272.25;0.97;5.6;4.2;4.2;309.4;0.11;311.5
2022-11-11T09:00:00Z;273.34999999999997;0.98;4.6;12.9;11.5;314.8;0.12;316.2
2022-11-11T10:00:00Z;273.54999999999995;0.98;3.3;15.5;12.4;317.6;0.12;316.4
2022-11-11T11:00:00Z;273.75;0.99;2.5;35.4;26.5;320.1;0.12;316.8
2022-11-11T12:00:00Z;274.04999999999995;0.99;3.1;12.5;9.6;317.2;0.11;316.7
2022-11-11T13:00:00Z;274.04999999999995;0.98;4.8;0.5;1.6;312.4;0.11;316.9
2022-11-11T14:00:00Z;273.84999999999997;0.97;5.3;0;0;312.2;0.11;316.6
2022-11-11T15:00:00Z;273.54999999999995;0.97;4.8;0;0.1;309.5;0.11;316.3
2022-11-11T16:00:00Z;273.45;0.95;4;0;0;296.9;0.1;315.9
2022-11-11T17:00:00Z;273.04999999999995;0.95;3.7;0;0.2;239.6;0.11;309.3
2022-11-11T18:00:00Z;272.54999999999995;0.95;1.7;0;0;236.9;0.1;303.3
2022-11-11T19:00:00Z;272.04999999999995;0.96;1.7;0;0.1;244.2;0.1;300.2
2022-11-11T20:00:00Z;271.54999999999995;0.96;1.2;0;0;271.8;0.1;293.2
2022-11-11T21:00:00Z;270.45;0.96;1.4;0;0;253.3;0.1;281.6
2022-11-11T22:00:00Z;269.45;0.96;2.4;0;0;244.8;0.1;276.5
2022-11-11T23:00:00Z;270.75;0.98;2.2;0;0;263.4;0.1;283.4
2022-11-12T00:00:00Z;270.54999999999995;0.98;2.1;0;0;256.8;0.1;284.2
2022-11-12T01:00:00Z;270.15;0.98;0.6;0;0;265.6;0.1;284.8
2022-11-12T02:00:00Z;269.75;0.97;2.3;0;0;267.2;0.1;285
2022-11-12T03:00:00Z;270.65;0.98;2.2;0;0;261.8;0.1;287.8
2022-11-12T04:00:00Z;270.65;0.98;2.5;0;0;279.5;0.1;286.6
2022-11-12T05:00:00Z;270.34999999999997;0.98;1.6;0;0;275.3;0.1;287.2
2022-11-12T06:00:00Z;270.15;0.98;1.9;0;0.2;272.2;0.1;290.5
2022-11-12T07:00:00Z;271.34999999999997;0.99;1.5;3.2;2;315.1;0.1;307.2
2022-11-12T08:00:00Z;272.25;0.99;1.4;19.9;13.9;309.4;0.1;312.2
2022-11-12T09:00:00Z;272.84999999999997;0.99;1.5;33.2;22.2;315.1;0.1;315.9
2022-11-12T10:00:00Z;273.95;0.99;2.1;32.1;21.6;307.7;0.1;317.2
2022-11-12T11:00:00Z;274.65;0.99;3.1;21.7;14.7;313;0.1;317.6
2022-11-12T12:00:00Z;273.84999999999997;0.97;3.6;9.2;6.7;312;0.09;316.8
2022-11-12T13:00:00Z;273.25;0.96;3.4;1.3;1.5;309.6;0.09;316.1
2022-11-12T14:00:00Z;272.84999999999997;0.96;3.9;0;0.1;301.8;0.09;315.4
2022-11-12T15:00:00Z;272.95;0.94;3.6;0.2;0;307.1;0.09;314.7
2022-11-12T16:00:00Z;272.84999999999997;0.94;4;0.1;0;302.5;0.09;313.4
2022-11-12T17:00:00Z;273.15;0.95;2.3;0.3;0;308.1;0.09;313.7
2022-11-12T18:00:00Z;273.54999999999995;0.97;3.2;0;0;305.8;0.1;313.1
2022-11-12T19:00:00Z;274.34999999999997;0.95;3.6;0;0;301.7;0.09;315.5
2022-11-12T20:00:00Z;274.45;0.95;2.1;0;0;314.8;0.09;316.9
2022-11-12T21:00:00Z;274.15;0.96;1.7;0;0;306.3;0.09;314.7
2022-11-12T22:00:00Z;274.15;0.97;2.3;0;0;254.9;0.09;308.3
2022-11-12T23:00:00Z;274.25;0.97;3.9;0;0;306.6;0.09;315.9
2022-11-13T00:00:00Z;274.25;0.97;2;0;0;302.1;0.09;316.1
2022-11-13T01:00:00Z;274.15;0.97;1.4;0;0;313.9;0.09;316.8
2022-11-13T02:00:00Z;274.04999999999995;0.98;1.6;0.1;0;316.2;0.09;316.9
2022-11-13T03:00:00Z;274.25;0.98;1.9;0;0;306.3;0.09;316.9
2022-11-13T04:00:00Z;274.04999999999995;0.97;1.9;0;0.1;291.4;0.09;306.2
2022-11-13T05:00:00Z;273.84999999999997;0.96;1.1;0;0;295.3;0.09;308.8
2022-11-13T06:00:00Z;273.04999999999995;0.97;1.8;0;0.1;240.1;0.09;294.1
2022-11-13T07:00:00Z;272.15;0.98;1.5;2.6;2;239.1;0.09;283.2
2022-11-13T08:00:00Z;272.25;0.98;0.5;10.4;7.8;281.4;0.09;290.2
2022-11-13T09:00:00Z;272.45;0.99;0.6;32.9;20.5;289.4;0.09;300.1
2022-11-13T10:00:00Z;272.34999999999997;0.98;0.9;24.4;16.5;305.4;0.09;307
2022-11-13T11:00:00Z;272.54999999999995;0.98;1.5;22.6;15.1;297.3;0.09;308.1
2022-11-13T12:00:00Z;273.15;0.99;1.2;11.5;7.7;297.9;0.09;311
2022-11-13T13:00:00Z;273.04999999999995;0.99;1.3;3.5;1.9;298.1;0.09;311.3
2022-11-13T14:00:00Z;272.75;0.99;1.5;0;0.1;290.3;0.09;308.2
2022-11-13T15:00:00Z;272.45;0.98;2.5;0;0;297.5;0.09;307.3
2022-11-13T16:00:00Z;272.45;0.97;1.7;0;0;285.7;0.09;306.6
2022-11-13T17:00:00Z;272.04999999999995;0.96;1.5;0;0;274.2;0.09;299.3
2022-11-13T18:00:00Z;272.04999999999995;0.97;1.8;0;0;301.9;0.09;307.2
2022-11-13T19:00:00Z;272.04999999999995;0.97;2.3;0;0;303.9;0.09;309.3
2022-11-13T20:00:00Z;272.04999999999995;0.97;2.1;0;0;306.5;0.09;309.8
2022-11-13T21:00:00Z;272.25;0.97;2.3;0;0;305.3;0.09;310.2
2022-11-13T22:00:00Z;272.15;0.96;2.4;0;0;301.3;0.09;309.2
2022-11-13T23:00:00Z;272.15;0.97;1.9;0;0;306.3;0.09;310.4
2022-11-14T00:00:00Z;272.15;0.98;2.2;0;0;307.3;0.09;311
2022-11-14T01:00:00Z;272.34999999999997;0.98;1.8;0.1;0;307;0.09;311.6
2022-11-14T02:00:00Z;272.25;0.98;2.3;0;0;307.8;0.09;311.5
2022-11-14T03:00:00Z;272.25;0.98;2.4;0;0;306.1;0.09;311.2
2022-11-14T04:00:00Z;271.95;0.98;2.2;0;0;305.4;0.09;310.4
2022-11-14T05:00:00Z;271.75;0.97;2.7;0;0;302.3;0.09;308.9
2022-11-14T06:00:00Z;271.75;0.97;2.2;0;0;304.4;0.09;308.9
2022-11-14T07:00:00Z;271.65;0.97;1.2;1.8;1.2;304.6;0.09;308.7
2022-11-14T08:00:00Z;271.54999999999995;0.97;2.2;10.2;7.6;299.5;0.09;307.8
2022-11-14T09:00:00Z;271.34999999999997;0.96;1.4;21.1;14.1;298.6;0.09;306.9
2022-11-14T10:00:00Z;271.04999999999995;0.95;2.2;25.7;17.5;294.8;0.09;305.4
2022-11-14T11:00:00Z;270.95;0.97;1.2;18.2;12.8;296.3;0.09;305.1
2022-11-14T12:00:00Z;270.54999999999995;0.96;1.8;10.7;7.7;297;0.09;303.7
2022-11-14T13:00:00Z;270.34999999999997;0.97;2;2;1.1;292.9;0.09;302.6
2022-11-14T14:00:00Z;269.84999999999997;0.97;1.3;0;0;292.6;0.09;300.7
2022-11-14T15:00:00Z;269.25;0.96;1.3;0;0;279.2;0.09;296.3
2022-11-14T16:00:00Z;268.84999999999997;0.96;1.1;0;0;284.2;0.09;295.6
2022-11-14T17:00:00Z;268.15;0.96;0.7;0;0;282.5;0.09;291.6
2022-11-14T18:00:00Z;268.15;0.96;0.9;0;0;274.1;0.09;290.7
2022-11-14T19:00:00Z;267.45;0.94;1.6;0;0;234;0.09;280.1
2022-11-14T20:00:00Z;266.54999999999995;0.94;1.6;0;0;241.9;0.09;274.5
2022-11-14T21:00:00Z;265.75;0.92;1.1;0;0;242;0.09;267.1
2022-11-14T22:00:00Z;265.84999999999997;0.95;1.5;0;0;259.7;0.09;278.3
2022-11-14T23:00:00Z;266.15;0.95;0.8;0;0;285;0.09;284.3
2022-11-15T00:00:00Z;266.84999999999997;0.97;1.7;0.1;0;277.5;0.09;287.5
2022-11-15T01:00:00Z;267.84999999999997;0.97;0.9;0;0;293.6;0.09;292.4
2022-11-15T02:00:00Z;268.65;0.98;0.6;0;0;294.7;0.09;298.1
2022-11-15T03:00:00Z;268.84999999999997;0.97;1.7;0;0;292;0.09;296.1
2022-11-15T04:00:00Z;270.04999999999995;0.98;1.6;0;0;242.9;0.09;288.5
2022-11-15T05:00:00Z;269.45;0.97;1.9;0;0;246.7;0.09;281.5
2022-11-15T06:00:00Z;269.34999999999997;0.96;2.4;0;0;234.3;0.09;281.4
2022-11-15T07:00:00Z;268.54999999999995;0.95;2.3;3.1;2.6;230.9;0.09;272.6
2022-11-15T08:00:00Z;268.25;0.95;2.1;20.2;11.6;232.5;0.09;272.5
2022-11-15T09:00:00Z;268.34999999999997;0.95;1.4;31.2;20.2;237.6;0.09;275.2
2022-11-15T10:00:00Z;267.95;0.95;1.7;33.2;21.6;237.4;0.09;273.2
2022-11-15T11:00:00Z;268.15;0.96;1.3;39.1;23.9;230.3;0.09;271
2022-11-15T12:00:00Z;267.84999999999997;0.95;2;12;8;237.7;0.09;271.7
2022-11-15T13:00:00Z;267.54999999999995;0.95;1.6;5.2;3.4;244.6;0.09;271.2
2022-11-15T14:00:00Z;267.75;0.96;1.9;0;0;288.7;0.09;285.1
2022-11-15T15:00:00Z;268.75;0.96;1.6;0.1;0;292.2;0.09;294.3
2022-11-15T16:00:00Z;269.15;0.95;1.6;0;0;284.3;0.09;295.4
2022-11-15T17:00:00Z;268.95;0.95;1.2;0;0;257.3;0.09;290.2
2022-11-15T18:00:00Z;267.75;0.94;2;0;0;224.1;0.09;271.8
2022-11-15T19:00:00Z;267.34999999999997;0.94;2.7;0;0.1;254.7;0.09;278.6
2022-11-15T20:00:00Z;267.54999999999995;0.93;2.7;0;0;233.3;0.09;275.3
2022-11-15T21:00:00Z;267.04999999999995;0.93;1.7;0;0;246.5;0.09;274
2022-11-15T22:00:00Z;266.45;0.93;1.8;0;0;226.1;0.09;266.9
2022-11-15T23:00:00Z;265.84999999999997;0.93;1.4;0;0;242.8;0.09;267.6
2022-11-16T00:00:00Z;265.04999999999995;0.92;0.8;0;0;238.5;0.09;265.2
2022-11-16T01:00:00Z;264.54999999999995;0.92;1.3;0;0;242.9;0.09;265.7
2022-11-16T02:00:00Z;263.84999999999997;0.92;1.6;0;0;248.6;0.09;266.5
2022-11-16T03:00:00Z;263.84999999999997;0.91;1.3;0;0;246.8;0.09;267.3
2022-11-16T04:00:00Z;263.25;0.9;0.5;0;0;231;0.09;261.1
2022-11-16T05:00:00Z;262.95;0.91;0.7;0;0;229.1;0.09;261
2022-11-16T06:00:00Z;262.04999999999995;0.88;0.8;0;0;212.1;0.09;251.4
2022-11-16T07:00:00Z;260.84999999999997;0.88;0.4;1.5;1.2;212.1;0.09;246
2022-11-16T08:00:00Z;260.04999999999995;0.88;0;11.2;7.4;208.5;0.09;242.8
2022-11-16T09:00:00Z;259.65;0.88;1;27.6;13.3;206.1;0.09;241.6
2022-11-16T10:00:00Z;259.95;0.88;0.4;58.3;17.6;203.5;0.09;241.9
2022-11-16T11:00:00Z;260.04999999999995;0.89;0.6;43.2;13.8;201.4;0.09;238.9
2022-11-16T12:00:00Z;260.15;0.89;0.7;14.7;8.3;205.4;0.09;239.9
2022-11-16T13:00:00Z;259.65;0.87;0.8;2.5;2.2;202.8;0.09;239.3
2022-11-16T14:00:00Z;258.65;0.86;1;0;0;206.6;0.09;238.9
2022-11-16T15:00:00Z;258.15;0.86;0.3;0;0;199.8;0.09;236.5
2022-11-16T16:00:00Z;257.34999999999997;0.85;0;0;0;200.7;0.09;234.8
2022-11-16T17:00:00Z;256.84999999999997;0.85;0.5;0;0;200.8;0.09;233.6
2022-11-16T18:00:00Z;256.54999999999995;0.85;0.7;0;0;200.2;0.09;233.2
2022-11-16T19:00:00Z;256.25;0.85;1;0;0;211;0.09;236.2
2022-11-16T20:00:00Z;256.25;0.85;0.7;0;0;200.2;0.09;234.2
2022-11-16T21:00:00Z;255.74999999999997;0.84;0.5;0;0;203.8;0.09;233
2022-11-16T22:00:00Z;255.54999999999998;0.85;0.6;0;0;195.3;0.09;231
2022-11-16T23:00:00Z;255.04999999999998;0.84;0.3;0;0.1;194.4;0.09;229.4
2022-11-17T00:00:00Z;254.64999999999998;0.83;0;0;0;192.8;0.09;227.6
2022-11-17T01:00:00Z;254.34999999999997;0.84;0.3;0;0;196.1;0.09;226.5
2022-11-17T02:00:00Z;254.54999999999998;0.84;0.5;0;0;195.2;0.09;228.6
2022-11-17T03:00:00Z;254.24999999999997;0.84;0.4;0;0;191.4;0.09;226.3
2022-11-17T04:00:00Z;253.74999999999997;0.83;0.9;0;0;187.3;0.09;225.1
2022-11-17T05:00:00Z;253.34999999999997;0.83;0.7;0;0;184.6;0.09;222.4
2022-11-17T06:00:00Z;253.24999999999997;0.89;0.7;0;0;194.6;0.09;224.8
2022-11-17T07:00:00Z;253.54999999999998;0.84;0.8;1;1.3;183.4;0.09;225.1
2022-11-17T08:00:00Z;252.95;0.82;1.4;11.9;7.8;179.3;0.09;219.9
2022-11-17T09:00:00Z;253.45;0.84;1.4;27.2;17.8;202.4;0.09;227.3
2022-11-17T10:00:00Z;254.24999999999997;0.84;1.1;35.6;14.8;181.3;0.09;223.3
2022-11-17T11:00:00Z;254.84999999999997;0.85;1.5;32.5;13.1;183.4;0.09;224.1
2022-11-17T12:00:00Z;257.04999999999995;0.87;1.4;8.1;5.2;183.6;0.09;229.1
2022-11-17T13:00:00Z;255.45;0.83;0.7;0;0.7;181.5;0.09;224.9
2022-11-17T14:00:00Z;254.24999999999997;0.83;1;0;0.1;183.7;0.09;223.3
2022-11-17T15:00:00Z;253.34999999999997;0.82;1;0;0;188;0.09;222.9
2022-11-17T16:00:00Z;252.74999999999997;0.82;1.3;0;0;188.7;0.09;221.9
2022-11-17T17:00:00Z;252.54999999999998;0.82;0.9;0;0;189.5;0.09;222.1
2022-11-17T18:00:00Z;252.24999999999997;0.82;0.7;0;0;186.9;0.09;221.8
2022-11-17T19:00:00Z;252.24999999999997;0.82;0.8;0;0.1;186.3;0.09;221.2
2022-11-17T20:00:00Z;251.84999999999997;0.82;1.1;0;0;186.7;0.09;220.2
2022-11-17T21:00:00Z;252.14999999999998;0.83;1.4;0;0;190.8;0.09;222.2
2022-11-17T22:00:00Z;253.54999999999998;0.85;1.4;0.2;0;253;0.09;241.3
2022-11-17T23:00:00Z;255.64999999999998;0.86;0.8;0.5;0;277.1;0.09;254.7
2022-11-18T00:00:00Z;257.25;0.87;1.2;0.2;0;271;0.09;260.8
2022-11-18T01:00:00Z;258.15;0.89;0.8;0;0;247.2;0.09;258.4
2022-11-18T02:00:00Z;258.84999999999997;0.9;0.8;0;0;233.7;0.09;256.3
2022-11-18T03:00:00Z;258.75;0.88;0.3;0;0;236.7;0.09;254.4
2022-11-18T04:00:00Z;259.04999999999995;0.88;1;0;0;239.7;0.09;256.1
2022-11-18T05:00:00Z;259.54999999999995;0.89;0.8;0;0;239;0.09;257.2
2022-11-18T06:00:00Z;259.84999999999997;0.89;1.1;0;0;235.1;0.09;256.5
2022-11-18T07:00:00Z;260.15;0.89;0.5;1.9;1.2;264.7;0.09;263.2
2022-11-18T08:00:00Z;261.54999999999995;0.91;0.8;10.5;7;279.1;0.09;271.4
2022-11-18T09:00:00Z;262.75;0.91;0.8;20.6;13.5;276;0.09;277.2
2022-11-18T10:00:00Z;263.54999999999995;0.92;0.7;23.5;16;282.1;0.09;280.4
2022-11-18T11:00:00Z;264.45;0.93;0.4;16.9;11.9;276.9;0.09;282.4
2022-11-18T12:00:00Z;264.95;0.93;0.5;8.1;5.7;280.5;0.09;284.4
2022-11-18T13:00:00Z;265.45;0.94;0.9;1.2;0.9;280.4;0.09;285.2
2022-11-18T14:00:00Z;265.84999999999997;0.94;0.6;0;0;282;0.09;286.9
2022-11-18T15:00:00Z;266.15;0.94;1;0.1;0;283;0.09;288.5
2022-11-18T16:00:00Z;266.34999999999997;0.94;0.6;0;0;275;0.09;286.7
2022-11-18T17:00:00Z;266.25;0.94;0.9;0;0;270.1;0.09;284.9
2022-11-18T18:00:00Z;265.95;0.93;0.4;0;0;264.1;0.09;281.4
2022-11-18T19:00:00Z;265.84999999999997;0.94;0.4;0;0;280.7;0.09;285.2
2022-11-18T20:00:00Z;266.25;0.94;0.9;0;0;287;0.09;289
2022-11-18T21:00:00Z;266.45;0.93;1.6;0;0;275.6;0.09;285.3
2022-11-18T22:00:00Z;266.65;0.94;1.1;0;0;282.5;0.09;288.1
2022-11-18T23:00:00Z;266.84999999999997;0.94;1.5;0;0;285.7;0.09;289
2022-11-19T00:00:00Z;266.95;0.94;0.5;0;0;287.5;0.09;290.5
2022-11-19T01:00:00Z;267.25;0.94;0.3;0;0;288.9;0.09;291.9
2022-11-19T02:00:00Z;267.45;0.95;0.5;0;0;289.5;0.09;292.7
2022-11-19T03:00:00Z;267.75;0.95;1.3;0;0;289;0.09;293.3
2022-11-19T04:00:00Z;268.25;0.95;1.3;0;0;289;0.09;294.7
2022-11-19T05:00:00Z;268.84999999999997;0.96;2;0.2;0;291;0.09;297
2022-11-19T06:00:00Z;269.04999999999995;0.96;1.2;0.1;0;289.8;0.09;296.9
2022-11-19T07:00:00Z;269.15;0.96;2.4;0.3;0.7;289.8;0.09;297.6
2022-11-19T08:00:00Z;269.04999999999995;0.96;1.3;7.6;5.9;288.8;0.09;296.9
2022-11-19T09:00:00Z;268.95;0.96;1.5;17.1;11.8;286.6;0.09;296.3
2022-11-19T10:00:00Z;268.84999999999997;0.95;2;18.5;13.1;287.7;0.09;296.5
2022-11-19T11:00:00Z;268.75;0.95;1.6;15.5;10.9;287.1;0.09;295.9
2022-11-19T12:00:00Z;268.34999999999997;0.95;2.2;7.6;5.5;284.1;0.09;294
2022-11-19T13:00:00Z;267.95;0.95;2.1;0.9;0.4;284.7;0.09;292.6
2022-11-19T14:00:00Z;267.75;0.95;2.2;0;0.1;279.4;0.09;291.6
2022-11-19T15:00:00Z;267.04999999999995;0.94;1.8;0;0.1;280.7;0.09;289.1
2022-11-19T16:00:00Z;266.34999999999997;0.94;1.9;0;0;276.8;0.09;286.7
2022-11-19T17:00:00Z;265.95;0.93;1.9;0;0;273.1;0.09;284
2022-11-19T18:00:00Z;265.25;0.92;1.4;0;0;224.2;0.09;272.5
2022-11-19T19:00:00Z;265.54999999999995;0.94;1.1;0;0;274.2;0.09;282.4
2022-11-19T20:00:00Z;265.75;0.93;1.7;0;0;269.7;0.09;282.6
2022-11-19T21:00:00Z;265.34999999999997;0.93;1.3;0;0.1;271.7;0.09;282.3
2022-11-19T22:00:00Z;265.25;0.93;1.4;0;0;254.3;0.09;278.7
2022-11-19T23:00:00Z;265.25;0.93;0.8;0;0;273.6;0.09;282
2022-11-20T00:00:00Z;264.65;0.92;1.5;0;0;237.9;0.09;272.9
2022-11-20T01:00:00Z;263.45;0.9;1.2;0;0;206.6;0.09;257.5
2022-11-20T02:00:00Z;261.65;0.89;1.5;0;0;219.9;0.09;252.6
2022-11-20T03:00:00Z;260.65;0.88;0.5;0;0;226.5;0.09;252.3
2022-11-20T04:00:00Z;260.15;0.88;0.6;0;0;214;0.09;249.1
2022-11-20T05:00:00Z;259.54999999999995;0.88;0.9;0;0;218.3;0.09;247.9
2022-11-20T06:00:00Z;258.45;0.86;0.9;0;0;203.2;0.09;239.8
2022-11-20T07:00:00Z;257.75;0.86;0.5;0.4;0.6;216;0.09;241.1
2022-11-20T08:00:00Z;258.15;0.88;0.7;7.7;5.7;217.7;0.09;244.6
2022-11-20T09:00:00Z;258.45;0.88;0.6;21;14.3;218.7;0.09;246
2022-11-20T10:00:00Z;258.65;0.88;0.8;27.6;15.8;209.1;0.09;243.5
2022-11-20T11:00:00Z;258.34999999999997;0.87;0.3;21.5;12.4;202.8;0.09;239.8
2022-11-20T12:00:00Z;257.75;0.86;0.5;7.9;5.7;212.8;0.09;239.9
2022-11-20T13:00:00Z;257.15;0.86;0.4;0;0.7;198.6;0.09;235.2
2022-11-20T14:00:00Z;255.95;0.85;0.3;0;0;205.6;0.09;233.4
2022-11-20T15:00:00Z;255.84999999999997;0.85;0.7;0;0;210.3;0.09;236.8
2022-11-20T16:00:00Z;255.95;0.85;0.9;0;0;207;0.09;235.7
2022-11-20T17:00:00Z;255.74999999999997;0.85;0;0;0;201.8;0.09;234.4
2022-11-20T18:00:00Z;255.24999999999997;0.84;0.5;0;0;203.9;0.09;233.1
2022-11-20T19:00:00Z;255.14999999999998;0.84;0.9;0;0;206.6;0.09;234.3
2022-11-20T20:00:00Z;254.95;0.84;0.5;0;0.2;203.1;0.09;234.4
2022-11-20T21:00:00Z;254.45;0.84;0.9;0;0;194.8;0.09;229.3
2022-11-20T22:00:00Z;253.84999999999997;0.83;1;0;0.1;200.7;0.09;229.2
2022-11-20T23:00:00Z;254.14999999999998;0.83;0.9;0;0.1;200.9;0.09;230.7
2022-11-21T00:00:00Z;253.74999999999997;0.83;0.8;0;0;193.5;0.09;227.8
2022-11-21T01:00:00Z;253.54999999999998;0.83;1;0;0;195.1;0.09;227.4
2022-11-21T02:00:00Z;253.24999999999997;0.83;1.1;0;0;193.5;0.09;226.4
2022-11-21T03:00:00Z;252.95;0.82;0.7;0;0;201.5;0.09;227.1
2022-11-21T04:00:00Z;252.95;0.83;1.3;0;0;196.3;0.09;227.4
2022-11-21T05:00:00Z;252.95;0.83;1.1;0;0;191.7;0.09;224.5
2022-11-21T06:00:00Z;252.64999999999998;0.83;0.7;0;0;201.2;0.09;227.2
2022-11-21T07:00:00Z;252.84999999999997;0.83;0.7;0.4;0.6;210.8;0.09;230.1
2022-11-21T08:00:00Z;253.24999999999997;0.83;0.9;7.2;5.2;209.7;0.09;231.3
2022-11-21T09:00:00Z;254.04999999999998;0.86;1;20.7;13.5;198;0.09;231.8
2022-11-21T10:00:00Z;253.95;0.83;0.9;27;16;196.3;0.09;229.6
2022-11-21T11:00:00Z;254.04999999999998;0.84;1;28.7;16.2;203.2;0.09;231.3
2022-11-21T12:00:00Z;253.84999999999997;0.83;0.5;6.5;5.3;191.9;0.09;227.1
2022-11-21T13:00:00Z;253.14999999999998;0.83;0.7;0.4;0.5;190.8;0.09;225.2
2022-11-21T14:00:00Z;252.54999999999998;0.82;0.5;0;0;194.2;0.09;224.4
2022-11-21T15:00:00Z;251.95;0.81;0.9;0;0;189.6;0.09;222.6
2022-11-21T16:00:00Z;251.64999999999998;0.81;0.8;0;0;188.3;0.09;221.6
2022-11-21T17:00:00Z;251.34999999999997;0.81;0.7;0;0;186;0.09;220.4
2022-11-21T18:00:00Z;250.95;0.81;0.8;0;0;184.7;0.09;218.4
2022-11-21T19:00:00Z;250.74999999999997;0.81;1.2;0;0.1;181.8;0.09;217.3
2022-11-21T20:00:00Z;250.45;0.81;1.2;0;0;182.2;0.09;217.3
2022-11-21T21:00:00Z;250.45;0.81;0.8;0;0;187.2;0.09;218.2
2022-11-21T22:00:00Z;250.45;0.81;0.9;0;0;195.3;0.09;220.1
2022-11-21T23:00:00Z;251.34999999999997;0.84;0.7;0;0;216.7;0.09;228.6
2022-11-22T00:00:00Z;251.95;0.83;0;0;0.1;211.5;0.09;229.3
2022-11-22T01:00:00Z;252.64999999999998;0.83;0.8;0;0;207.7;0.09;230.8
2022-11-22T02:00:00Z;252.64999999999998;0.82;0;0;0;209.1;0.09;231.1
2022-11-22T03:00:00Z;252.95;0.85;0;0;0;214.8;0.09;234
2022-11-22T04:00:00Z;253.34999999999997;0.84;0.6;0;0;223.9;0.09;237
2022-11-22T05:00:00Z;253.54999999999998;0.83;0.7;0;0;223.4;0.09;236.7
2022-11-22T06:00:00Z;253.84999999999997;0.83;0.9;0;0;224.9;0.09;239.3
2022-11-22T07:00:00Z;253.95;0.84;0.4;0;0.3;224.3;0.09;238.5
