Year,m,d,Time,Time zone,Precipitation amount (mm),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Wind direction (deg),Wind speed (m/s)
2022,1,12,09:00,UTC,0.1,99,0,37,-1,-,-
2022,1,12,10:00,UTC,0.9,99,0,36,-1,-,-
2022,1,12,11:00,UTC,0.2,99,0.3,36,-1,-,-
2022,1,12,12:00,UTC,1.1,99,1.3,38,-1.2,-,-
2022,1,12,13:00,UTC,0.3,99,0,37,-0.8,-,-
2022,1,12,14:00,UTC,0.2,99,0,37,-1,-,-
2022,1,12,15:00,UTC,0.2,99,0,37,-0.9,-,-
2022,1,12,16:00,UTC,0.1,99,0,37,-0.9,-,-
2022,1,12,17:00,UTC,0.1,99,0,37,-0.9,-,-
2022,1,12,18:00,UTC,0.3,99,0.5,37,-1.1,-,-
2022,1,12,19:00,UTC,0.4,99,0.7,37,-0.8,-,-
2022,1,12,20:00,UTC,0.1,99,0,37,-0.5,-,-
2022,1,12,21:00,UTC,0.1,99,0,37,-0.4,-,-
2022,1,12,22:00,UTC,0,99,0,37,-0.3,-,-
2022,1,12,23:00,UTC,0,98,0,37,-1.4,-,-
2022,1,13,00:00,UTC,0,97,0,37,-1.7,-,-
2022,1,13,01:00,UTC,0,97,0,37,-2,-,-
2022,1,13,02:00,UTC,0,96,0,37,-2.3,-,-
2022,1,13,03:00,UTC,0,96,0,37,-1.8,-,-
2022,1,13,04:00,UTC,0,96,0,36,-2,-,-
2022,1,13,05:00,UTC,0,94,0,36,-2.3,-,-
2022,1,13,06:00,UTC,0,93,0,36,-2.8,-,-
2022,1,13,07:00,UTC,0,93,0,36,-3.5,-,-
2022,1,13,08:00,UTC,0,93,0,36,-3.8,-,-
2022,1,13,09:00,UTC,0,93,0,36,-4.3,-,-
2022,1,13,10:00,UTC,0,94,0,36,-4.4,-,-
2022,1,13,11:00,UTC,0,93,0,36,-4.5,-,-
2022,1,13,12:00,UTC,0,93,0,36,-4.1,-,-
2022,1,13,13:00,UTC,0,92,0,36,-4.6,-,-
2022,1,13,14:00,UTC,0,92,0,36,-4.6,-,-
2022,1,13,15:00,UTC,0,93,0,36,-6.2,-,-
2022,1,13,16:00,UTC,0,92,0,36,-6.9,-,-
2022,1,13,17:00,UTC,0,92,0,36,-7.1,-,-
2022,1,13,18:00,UTC,0,92,0,36,-8.4,-,-
2022,1,13,19:00,UTC,0,92,0,36,-7.1,-,-
2022,1,13,20:00,UTC,0,94,0,36,-7.3,-,-
2022,1,13,21:00,UTC,0,94,0,36,-7.1,-,-
2022,1,13,22:00,UTC,0,93,0,36,-7.6,-,-
2022,1,13,23:00,UTC,0,94,0,35,-7.9,-,-
2022,1,14,00:00,UTC,0,93,0,36,-8.2,-,-
2022,1,14,01:00,UTC,0,90,0,35,-6.3,-,-
2022,1,14,02:00,UTC,0,91,0,35,-7.3,-,-
2022,1,14,03:00,UTC,0,89,0,36,-6.5,-,-
2022,1,14,04:00,UTC,0,92,0,36,-8.9,-,-
2022,1,14,05:00,UTC,0,95,0,36,-7.8,-,-
2022,1,14,06:00,UTC,0,90,0,36,-5.8,-,-
2022,1,14,07:00,UTC,0,89,0,36,-5.5,-,-
2022,1,14,08:00,UTC,0,86,0,36,-4.8,-,-
2022,1,14,09:00,UTC,0,84,0,35,-3.3,-,-
2022,1,14,10:00,UTC,0,82,0,36,-3.5,-,-
2022,1,14,11:00,UTC,0,83,0,36,-3.6,-,-
2022,1,14,12:00,UTC,0,82,0,36,-3.1,-,-
2022,1,14,13:00,UTC,0,83,0,36,-3.4,-,-
2022,1,14,14:00,UTC,0,83,0,36,-3.5,-,-
2022,1,14,15:00,UTC,0,85,0,36,-3.8,-,-
2022,1,14,16:00,UTC,0,86,0,36,-4.1,-,-
2022,1,14,17:00,UTC,0,87,0,36,-4.2,-,-
2022,1,14,18:00,UTC,0,87,0,36,-4.5,-,-
2022,1,14,19:00,UTC,0,88,0,36,-4.7,-,-
2022,1,14,20:00,UTC,0,89,0,36,-4.8,-,-
2022,1,14,21:00,UTC,0,89,0,36,-5.2,-,-
2022,1,14,22:00,UTC,0,88,0,36,-4.8,-,-
2022,1,14,23:00,UTC,0,87,0,36,-5,-,-
2022,1,15,00:00,UTC,0,86,0,36,-4.5,-,-
2022,1,15,01:00,UTC,0,87,0,36,-4.7,-,-
2022,1,15,02:00,UTC,0,88,0,36,-4.2,-,-
2022,1,15,03:00,UTC,0,86,0,35,-3.4,-,-
2022,1,15,04:00,UTC,0,84,0,35,-3.4,-,-
2022,1,15,05:00,UTC,0,80,0,35,-2.8,-,-
2022,1,15,06:00,UTC,0,77,0,35,-3.4,-,-
2022,1,15,07:00,UTC,0,77,0,36,-4.2,-,-
2022,1,15,08:00,UTC,0,77,0,35,-4.8,-,-
2022,1,15,09:00,UTC,0,77,0,35,-5,-,-
2022,1,15,10:00,UTC,0,78,0,35,-5.3,-,-
2022,1,15,11:00,UTC,0,79,0,36,-5.6,-,-
2022,1,15,12:00,UTC,0,81,0,35,-5.7,-,-
2022,1,15,13:00,UTC,0,85,0,36,-7,-,-
2022,1,15,14:00,UTC,0,85,0,36,-7.9,-,-
2022,1,15,15:00,UTC,0,90,0,36,-8.4,-,-
2022,1,15,16:00,UTC,0,91,0,36,-9.4,-,-
2022,1,15,17:00,UTC,0,87,0,36,-8.4,-,-
2022,1,15,18:00,UTC,0,89,0,36,-8.5,-,-
2022,1,15,19:00,UTC,0,88,0,36,-7.9,-,-
2022,1,15,20:00,UTC,0,88,0,36,-8.2,-,-
2022,1,15,21:00,UTC,0.1,92,0.5,36,-7.7,-,-
2022,1,15,22:00,UTC,0.1,94,0,36,-6.2,-,-
2022,1,15,23:00,UTC,0.4,96,0.6,36,-4.6,-,-
2022,1,16,00:00,UTC,0.1,96,0.8,37,-3.4,-,-
2022,1,16,01:00,UTC,0.1,98,0,37,-2.6,-,-
2022,1,16,02:00,UTC,0,97,0,37,-2.1,-,-
2022,1,16,03:00,UTC,0,96,0,37,-2.3,-,-
2022,1,16,04:00,UTC,0,96,0,37,-2.7,-,-
2022,1,16,05:00,UTC,0,96,0,37,-3.2,-,-
2022,1,16,06:00,UTC,0,97,0,37,-2.8,-,-
2022,1,16,07:00,UTC,0,97,0,37,-2.6,-,-
2022,1,16,08:00,UTC,0,98,0,37,-1.8,-,-
2022,1,16,09:00,UTC,0,97,0,37,-1,-,-
2022,1,16,10:00,UTC,0,97,0,37,-0.5,-,-
2022,1,16,11:00,UTC,0,97,0,37,-0.2,-,-
2022,1,16,12:00,UTC,0,96,0,37,0.1,-,-
2022,1,16,13:00,UTC,0.3,98,0.4,37,0,-,-
2022,1,16,14:00,UTC,0.7,99,1.1,38,-0.2,-,-
2022,1,16,15:00,UTC,1.1,99,1.1,39,-0.4,-,-
2022,1,16,16:00,UTC,0.8,99,0.4,39,-0.3,-,-
2022,1,16,17:00,UTC,0.2,98,0,38,-0.7,-,-
2022,1,16,18:00,UTC,0.3,96,0.6,40,-1.5,-,-
2022,1,16,19:00,UTC,0.1,93,0,39,-2,-,-
2022,1,16,20:00,UTC,0.1,90,0.4,39,-2.8,-,-
2022,1,16,21:00,UTC,0,87,0,38,-6.1,-,-
2022,1,16,22:00,UTC,0,91,0,38,-6,-,-
2022,1,16,23:00,UTC,0.1,92,0,38,-6.1,-,-
2022,1,17,00:00,UTC,0.3,91,0,38,-6.2,-,-
2022,1,17,01:00,UTC,0.1,93,0,38,-5.8,-,-
2022,1,17,02:00,UTC,0.2,93,0,40,-4.9,-,-
2022,1,17,03:00,UTC,0.4,81,0,40,-5.1,-,-
2022,1,17,04:00,UTC,0,79,0,39,-5.7,-,-
2022,1,17,05:00,UTC,0,78,0,39,-6.1,-,-
2022,1,17,06:00,UTC,0,79,0,39,-6.8,-,-
2022,1,17,07:00,UTC,0,79,0,38,-7.6,-,-
2022,1,17,08:00,UTC,0,78,0,38,-7.9,-,-
2022,1,17,09:00,UTC,0,79,0,38,-8.3,-,-
2022,1,17,10:00,UTC,0,78,0,38,-8,-,-
2022,1,17,11:00,UTC,0,78,0,38,-8.1,-,-
2022,1,17,12:00,UTC,0,75,0,38,-7.6,-,-
2022,1,17,13:00,UTC,0,76,0,38,-7.8,-,-
2022,1,17,14:00,UTC,0,79,0,38,-8,-,-
2022,1,17,15:00,UTC,0,80,0,38,-8.6,-,-
2022,1,17,16:00,UTC,0,81,0,38,-8.8,-,-
2022,1,17,17:00,UTC,0,84,0,38,-8.8,-,-
2022,1,17,18:00,UTC,0,81,0,38,-8.2,-,-
2022,1,17,19:00,UTC,0,81,0,38,-8.5,-,-
2022,1,17,20:00,UTC,0,80,0,38,-8,-,-
2022,1,17,21:00,UTC,0,80,0,38,-8.3,-,-
2022,1,17,22:00,UTC,0,79,0,38,-8.2,-,-
2022,1,17,23:00,UTC,0,79,0,38,-8.1,-,-
2022,1,18,00:00,UTC,0,79,0,38,-8.1,-,-
2022,1,18,01:00,UTC,0,81,0,38,-8.8,-,-
2022,1,18,02:00,UTC,0,80,0,38,-8.5,-,-
2022,1,18,03:00,UTC,0,82,0,38,-8.8,-,-
2022,1,18,04:00,UTC,0,88,0,38,-11.5,-,-
2022,1,18,05:00,UTC,0,87,0,38,-10.8,-,-
2022,1,18,06:00,UTC,0,90,0,38,-11.8,-,-
2022,1,18,07:00,UTC,0,90,0,38,-12.2,-,-
2022,1,18,08:00,UTC,0,88,0,38,-11.9,-,-
2022,1,18,09:00,UTC,0,84,0,38,-10.4,-,-
2022,1,18,10:00,UTC,0,83,0,38,-9.7,-,-
2022,1,18,11:00,UTC,0,85,0,38,-10.5,-,-
2022,1,18,12:00,UTC,0,89,0,38,-9.7,-,-
2022,1,18,13:00,UTC,0,92,0,38,-8.2,-,-
2022,1,18,14:00,UTC,0,94,0,38,-6.7,-,-
2022,1,18,15:00,UTC,0,96,0,38,-4.8,-,-
2022,1,18,16:00,UTC,0,96,0,38,-4.4,-,-
2022,1,18,17:00,UTC,0,97,0,38,-3.8,-,-
2022,1,18,18:00,UTC,0,97,0,38,-3.5,-,-
2022,1,18,19:00,UTC,0,97,0,38,-3.2,-,-
2022,1,18,20:00,UTC,0,98,0,38,-2.9,-,-
2022,1,18,21:00,UTC,0,98,0,38,-2.3,-,-
2022,1,18,22:00,UTC,0,98,0,38,-2,-,-
2022,1,18,23:00,UTC,0,98,0,38,-1.9,-,-
2022,1,19,00:00,UTC,0,98,0,37,-1.5,-,-
2022,1,19,01:00,UTC,0,98,0,37,-1.3,-,-
2022,1,19,02:00,UTC,0,97,0,37,-0.7,-,-
2022,1,19,03:00,UTC,0,97,0,37,-0.6,-,-
2022,1,19,04:00,UTC,0,94,0,37,-0.2,-,-
2022,1,19,05:00,UTC,0,94,0,37,0.1,-,-
2022,1,19,06:00,UTC,0,95,0,37,0.7,-,-
2022,1,19,07:00,UTC,0,97,0,37,0.5,-,-
2022,1,19,08:00,UTC,0,98,0,37,0.5,-,-
2022,1,19,09:00,UTC,0,97,0,37,0.8,-,-
2022,1,19,10:00,UTC,0,97,0,37,0.9,-,-
2022,1,19,11:00,UTC,0,96,0,37,1.1,-,-
2022,1,19,12:00,UTC,0,95,0,38,1.3,-,-
2022,1,19,13:00,UTC,0.1,96,0.3,38,1.1,-,-
2022,1,19,14:00,UTC,0,96,0,38,0.9,-,-
2022,1,19,15:00,UTC,0,97,0,38,0.5,-,-
2022,1,19,16:00,UTC,0.1,99,0,38,0.2,-,-
2022,1,19,17:00,UTC,0.2,99,0,38,0,-,-
2022,1,19,18:00,UTC,0.3,99,0.2,38,0.3,-,-
2022,1,19,19:00,UTC,0.3,98,0.4,38,0.3,-,-
2022,1,19,20:00,UTC,0,95,0,38,-0.1,-,-
2022,1,19,21:00,UTC,0,91,0,38,-0.8,-,-
2022,1,19,22:00,UTC,0,88,0,38,-2.1,-,-
2022,1,19,23:00,UTC,0,90,0,38,-3.5,-,-
2022,1,20,00:00,UTC,0,92,0,38,-4,-,-
2022,1,20,01:00,UTC,0,92,0,38,-4.7,-,-
2022,1,20,02:00,UTC,0,91,0,38,-4.9,-,-
2022,1,20,03:00,UTC,0,87,0,38,-4.8,-,-
2022,1,20,04:00,UTC,0,85,0,37,-5.8,-,-
2022,1,20,05:00,UTC,0,81,0,37,-6.1,-,-
2022,1,20,06:00,UTC,0,80,0,38,-6.3,-,-
2022,1,20,07:00,UTC,0,84,0,37,-7.3,-,-
2022,1,20,08:00,UTC,0,80,0,37,-8.2,-,-
2022,1,20,09:00,UTC,0,85,0,37,-9.2,-,-
2022,1,20,10:00,UTC,0,76,0,37,-7.6,-,-
2022,1,20,11:00,UTC,0,83,0,37,-9.7,-,-
2022,1,20,12:00,UTC,0,85,0,37,-10.3,-,-
2022,1,20,13:00,UTC,0,87,0,37,-9.4,-,-
2022,1,20,14:00,UTC,0,81,0,37,-6.5,-,-
2022,1,20,15:00,UTC,0,88,0,37,-6.7,-,-
2022,1,20,16:00,UTC,0,82,0,37,-4.8,-,-
2022,1,20,17:00,UTC,0,86,0,37,-5.7,-,-
2022,1,20,18:00,UTC,0,89,0,37,-6.6,-,-
2022,1,20,19:00,UTC,0,86,0,37,-6,-,-
2022,1,20,20:00,UTC,0,83,0,37,-5.3,-,-
2022,1,20,21:00,UTC,0,78,0,37,-5,-,-
2022,1,20,22:00,UTC,0,76,0,37,-4.9,-,-
2022,1,20,23:00,UTC,0,77,0,37,-5,-,-
2022,1,21,00:00,UTC,0,79,0,37,-4.6,-,-
2022,1,21,01:00,UTC,0,80,0,37,-4.5,-,-
2022,1,21,02:00,UTC,0,81,0,37,-4.4,-,-
2022,1,21,03:00,UTC,0,80,0,37,-4.5,-,-
2022,1,21,04:00,UTC,0,80,0,37,-5.2,-,-
2022,1,21,05:00,UTC,0,81,0,37,-5.7,-,-
2022,1,21,06:00,UTC,0,81,0,37,-6,-,-
2022,1,21,07:00,UTC,0,82,0,37,-6.4,-,-
2022,1,21,08:00,UTC,0,83,0,37,-7.2,-,-
2022,1,21,09:00,UTC,0,82,0,37,-7.2,-,-
2022,1,21,10:00,UTC,0,82,0,37,-7.6,-,-
2022,1,21,11:00,UTC,0,81,0,37,-7.4,-,-
2022,1,21,12:00,UTC,0,81,0,37,-7.7,-,-
2022,1,21,13:00,UTC,0,82,0,37,-8.5,-,-
2022,1,21,14:00,UTC,0,83,0,37,-9.3,-,-
2022,1,21,15:00,UTC,0,86,0,37,-9.8,-,-
2022,1,21,16:00,UTC,0,88,0,37,-10.9,-,-
2022,1,21,17:00,UTC,0,88,0,37,-11,-,-
2022,1,21,18:00,UTC,0,89,0,37,-11.4,-,-
2022,1,21,19:00,UTC,0,89,0,37,-12,-,-
2022,1,21,20:00,UTC,0,90,0,37,-12.4,-,-
2022,1,21,21:00,UTC,0,89,0,37,-12.6,-,-
2022,1,21,22:00,UTC,0,89,0,37,-13.5,-,-
2022,1,21,23:00,UTC,0,88,0,37,-13.4,-,-
2022,1,22,00:00,UTC,0,89,0,37,-13.7,-,-
2022,1,22,01:00,UTC,0,88,0,37,-14.2,-,-
2022,1,22,02:00,UTC,0,86,0,37,-16.9,-,-
2022,1,22,03:00,UTC,0,87,0,37,-15.3,-,-
2022,1,22,04:00,UTC,0,86,0,37,-16.5,-,-
2022,1,22,05:00,UTC,0,86,0,37,-16,-,-
2022,1,22,06:00,UTC,0,85,0,37,-19,-,-
2022,1,22,07:00,UTC,0,86,0,37,-17,-,-
2022,1,22,08:00,UTC,0,86,0,37,-16.6,-,-
2022,1,22,09:00,UTC,0,87,0,37,-16,-,-
2022,1,22,10:00,UTC,0,87,0,37,-15.5,-,-
2022,1,22,11:00,UTC,0,87,0,37,-14.6,-,-
2022,1,22,12:00,UTC,0,88,0,37,-13.3,-,-
2022,1,22,13:00,UTC,0,89,0,37,-12.1,-,-
2022,1,22,14:00,UTC,0,91,0,37,-9.8,-,-
2022,1,22,15:00,UTC,0,92,0,37,-8.8,-,-
2022,1,22,16:00,UTC,0,93,0,37,-8.2,-,-
2022,1,22,17:00,UTC,0,94,0,37,-6.8,-,-
2022,1,22,18:00,UTC,0,94,0,37,-6.2,-,-
2022,1,22,19:00,UTC,0,95,0,37,-5.6,-,-
2022,1,22,20:00,UTC,0,95,0,37,-5.6,-,-
2022,1,22,21:00,UTC,0,95,0,37,-5.3,-,-
2022,1,22,22:00,UTC,0,96,0,37,-5.1,-,-
2022,1,22,23:00,UTC,0,96,0,37,-4.7,-,-
2022,1,23,00:00,UTC,0.1,95,0,37,-4.5,-,-
2022,1,23,01:00,UTC,0,95,0,37,-3.9,-,-
2022,1,23,02:00,UTC,0.1,96,0,37,-3.5,-,-
2022,1,23,03:00,UTC,0.2,98,0,37,-2.6,-,-
2022,1,23,04:00,UTC,0,99,0,37,-1.7,-,-
2022,1,23,05:00,UTC,0,99,0,37,-1.2,-,-
2022,1,23,06:00,UTC,0,99,0,37,-0.9,-,-
2022,1,23,07:00,UTC,0,99,0,37,-0.8,-,-
2022,1,23,08:00,UTC,0.1,99,0.3,37,-0.6,-,-
2022,1,23,09:00,UTC,0,99,0,37,-0.7,-,-
2022,1,23,10:00,UTC,0,99,0,37,-0.6,-,-
2022,1,23,11:00,UTC,0,99,0,37,-0.8,-,-
2022,1,23,12:00,UTC,0,99,0,37,-0.3,-,-
2022,1,23,13:00,UTC,0,99,0,37,-0.1,-,-
2022,1,23,14:00,UTC,0,99,0,37,0.4,-,-
2022,1,23,15:00,UTC,0,98,0,37,1.2,-,-
2022,1,23,16:00,UTC,0.1,97,0.4,37,1.3,-,-
2022,1,23,17:00,UTC,0.1,97,0.4,37,1.2,-,-
2022,1,23,18:00,UTC,0.1,95,0,37,1.3,-,-
2022,1,23,19:00,UTC,0,92,0,37,2,-,-
2022,1,23,20:00,UTC,0,91,0,37,1.9,-,-
2022,1,23,21:00,UTC,0.1,92,0,37,1.8,-,-
2022,1,23,22:00,UTC,0,90,0,37,2.1,-,-
2022,1,23,23:00,UTC,0,89,0,37,2.4,-,-
2022,1,24,00:00,UTC,0.1,88,0,37,2.6,-,-
2022,1,24,01:00,UTC,0,86,0,37,2.7,-,-
2022,1,24,02:00,UTC,0.1,85,0,37,2.4,-,-
2022,1,24,03:00,UTC,0,82,0,37,3,-,-
2022,1,24,04:00,UTC,0,80,0,37,3.1,-,-
2022,1,24,05:00,UTC,0,79,0,37,2.9,-,-
2022,1,24,06:00,UTC,0,83,0,37,2.3,-,-
2022,1,24,07:00,UTC,0,85,0,37,1.7,-,-
2022,1,24,08:00,UTC,0,90,0,37,0.8,-,-
2022,1,24,09:00,UTC,0,91,0,37,0.8,-,-
2022,1,24,10:00,UTC,0,92,0,37,0.6,-,-
2022,1,24,11:00,UTC,0,93,0,37,0.4,-,-
2022,1,24,12:00,UTC,0,92,0,37,0.2,-,-
2022,1,24,13:00,UTC,0,94,0,37,-0.7,-,-
2022,1,24,14:00,UTC,0,70,0,37,0.1,-,-
2022,1,24,15:00,UTC,0,82,0,37,-2.1,-,-
2022,1,24,16:00,UTC,0,90,0,37,-2.9,-,-
2022,1,24,17:00,UTC,0,83,0,37,-2.9,-,-
2022,1,24,18:00,UTC,0,69,0,37,-1.5,-,-
2022,1,24,19:00,UTC,0,88,0,37,-1.6,-,-
2022,1,24,20:00,UTC,0,90,0,37,-2.3,-,-
2022,1,24,21:00,UTC,0,92,0,37,-2.9,-,-
2022,1,24,22:00,UTC,0,88,0,37,-2.8,-,-
2022,1,24,23:00,UTC,0,89,0,37,-4.2,-,-
2022,1,25,00:00,UTC,0,88,0,36,-5.3,-,-
2022,1,25,01:00,UTC,0,86,0,37,-6.3,-,-
2022,1,25,02:00,UTC,0,81,0,36,-6.2,-,-
2022,1,25,03:00,UTC,0,78,0,36,-6.8,-,-
2022,1,25,04:00,UTC,0,79,0,36,-7.6,-,-
2022,1,25,05:00,UTC,0,79,0,36,-7.9,-,-
2022,1,25,06:00,UTC,0,76,0,36,-7.4,-,-
2022,1,25,07:00,UTC,0,71,0,36,-6,-,-
2022,1,25,08:00,UTC,0,74,0,36,-7.3,-,-
2022,1,25,09:00,UTC,0,78,0,36,-8.2,-,-
2022,1,25,10:00,UTC,0,77,0,36,-7.8,-,-
2022,1,25,11:00,UTC,0,79,0,36,-8.2,-,-
2022,1,25,12:00,UTC,0,78,0,36,-7.9,-,-
2022,1,25,13:00,UTC,0,80,0,36,-8.9,-,-
2022,1,25,14:00,UTC,0,79,0,36,-8.4,-,-
2022,1,25,15:00,UTC,0,80,0,36,-8.3,-,-
2022,1,25,16:00,UTC,0,84,0,36,-9.7,-,-
2022,1,25,17:00,UTC,0,82,0,36,-8.8,-,-
2022,1,25,18:00,UTC,0,85,0,36,-10.2,-,-
2022,1,25,19:00,UTC,0,85,0,36,-10,-,-
2022,1,25,20:00,UTC,0,88,0,36,-11.2,-,-
2022,1,25,21:00,UTC,0,88,0,36,-10.9,-,-
2022,1,25,22:00,UTC,0,87,0,36,-11.5,-,-
2022,1,25,23:00,UTC,0,89,0,36,-10.7,-,-
2022,1,26,00:00,UTC,0,90,0,36,-12.4,-,-
2022,1,26,01:00,UTC,0,90,0,36,-12.8,-,-
2022,1,26,02:00,UTC,0,90,0,36,-12,-,-
2022,1,26,03:00,UTC,0,88,0,36,-14,-,-
2022,1,26,04:00,UTC,0,88,0,36,-13.7,-,-
2022,1,26,05:00,UTC,0,86,0,36,-15.6,-,-
2022,1,26,06:00,UTC,0,90,0,36,-11,-,-
2022,1,26,07:00,UTC,0,88,0,36,-14.1,-,-
2022,1,26,08:00,UTC,0,89,0,36,-12.7,-,-
2022,1,26,09:00,UTC,0,90,0,36,-11,-,-
2022,1,26,10:00,UTC,0,91,0,36,-10.5,-,-
2022,1,26,11:00,UTC,0,92,0,36,-8.5,-,-
2022,1,26,12:00,UTC,0,93,0,36,-8,-,-
2022,1,26,13:00,UTC,0.2,94,0,37,-6.8,-,-
2022,1,26,14:00,UTC,0.2,94,0,37,-6.6,-,-
2022,1,26,15:00,UTC,0.3,94,0,37,-6.3,-,-
2022,1,26,16:00,UTC,0,94,0,37,-7,-,-
2022,1,26,17:00,UTC,0,94,0,37,-7.4,-,-
2022,1,26,18:00,UTC,0,93,0,37,-7.6,-,-
2022,1,26,19:00,UTC,0,93,0,37,-8.2,-,-
2022,1,26,20:00,UTC,0,93,0,37,-8.4,-,-
2022,1,26,21:00,UTC,0,93,0,37,-8.5,-,-
2022,1,26,22:00,UTC,0,93,0,37,-8.5,-,-
2022,1,26,23:00,UTC,0,93,0,37,-8.2,-,-
2022,1,27,00:00,UTC,0,93,0,37,-8.3,-,-
2022,1,27,01:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,02:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,03:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,04:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,05:00,UTC,0,93,0,37,-8,-,-
2022,1,27,06:00,UTC,0,93,0,37,-7.9,-,-
2022,1,27,07:00,UTC,0,93,0,37,-8,-,-
2022,1,27,08:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,09:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,10:00,UTC,0,93,0,37,-8.2,-,-
2022,1,27,11:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,12:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,13:00,UTC,0,93,0,37,-8.5,-,-
2022,1,27,14:00,UTC,0,93,0,37,-8.4,-,-
2022,1,27,15:00,UTC,0,93,0,37,-8.5,-,-
2022,1,27,16:00,UTC,0,93,0,37,-8.4,-,-
2022,1,27,17:00,UTC,0,93,0,37,-8.3,-,-
2022,1,27,18:00,UTC,0,93,0,37,-8.2,-,-
2022,1,27,19:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,20:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,21:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,22:00,UTC,0,93,0,37,-8.1,-,-
2022,1,27,23:00,UTC,0,93,0,37,-8,-,-
2022,1,28,00:00,UTC,0,93,0,37,-8.1,-,-
2022,1,28,01:00,UTC,0,93,0,37,-8.1,-,-
2022,1,28,02:00,UTC,0,93,0,37,-8.1,-,-
2022,1,28,03:00,UTC,0,93,0,37,-8,-,-
2022,1,28,04:00,UTC,0,93,0,37,-8,-,-
2022,1,28,05:00,UTC,0,93,0,37,-8.2,-,-
2022,1,28,06:00,UTC,0,93,0,37,-8.1,-,-
2022,1,28,07:00,UTC,0,93,0,37,-7.8,-,-
2022,1,28,08:00,UTC,0,93,0,37,-7.6,-,-
2022,1,28,09:00,UTC,0,93,0,37,-7.5,-,-
2022,1,28,10:00,UTC,0.3,93,0,37,-7.9,-,-
2022,1,28,11:00,UTC,0.1,93,0,36,-7.9,-,-
2022,1,28,12:00,UTC,0,92,0,36,-8.8,-,-
2022,1,28,13:00,UTC,0,92,0,36,-9.1,-,-
2022,1,28,14:00,UTC,0,91,0,36,-10.5,-,-
2022,1,28,15:00,UTC,0,91,0,36,-10.7,-,-
2022,1,28,16:00,UTC,0,91,0,36,-11.2,-,-
2022,1,28,17:00,UTC,0,89,0,36,-12.1,-,-
2022,1,28,18:00,UTC,0,89,0,36,-13.5,-,-
2022,1,28,19:00,UTC,0,90,0,37,-12.3,-,-
2022,1,28,20:00,UTC,0,88,0,36,-13.4,-,-
2022,1,28,21:00,UTC,0,89,0,37,-13.2,-,-
2022,1,28,22:00,UTC,0,90,0,37,-11.4,-,-
2022,1,28,23:00,UTC,0,90,0,36,-11.3,-,-
2022,1,29,00:00,UTC,0,88,0,36,-13.3,-,-
2022,1,29,01:00,UTC,0,88,0,37,-14.1,-,-
2022,1,29,02:00,UTC,0,87,0,36,-15.1,-,-
2022,1,29,03:00,UTC,0,87,0,36,-15.5,-,-
2022,1,29,04:00,UTC,0,87,0,37,-14.7,-,-
2022,1,29,05:00,UTC,0,87,0,37,-16,-,-
2022,1,29,06:00,UTC,0,87,0,37,-15.3,-,-
2022,1,29,07:00,UTC,0,86,0,37,-15.8,-,-
2022,1,29,08:00,UTC,0,86,0,37,-16.6,-,-
2022,1,29,09:00,UTC,0,87,0,37,-15.3,-,-
2022,1,29,10:00,UTC,0,88,0,37,-14.2,-,-
2022,1,29,11:00,UTC,0,88,0,37,-13.3,-,-
2022,1,29,12:00,UTC,0.2,89,0,38,-13.1,-,-
2022,1,29,13:00,UTC,0.1,89,0,39,-12.3,-,-
2022,1,29,14:00,UTC,0,90,0,39,-11.3,-,-
2022,1,29,15:00,UTC,0.6,91,1.6,39,-10.2,-,-
2022,1,29,16:00,UTC,0.3,91,0,40,-10,-,-
2022,1,29,17:00,UTC,0.1,91,0,39,-9.7,-,-
2022,1,29,18:00,UTC,0.2,91,0,40,-10,-,-
2022,1,29,19:00,UTC,0,91,0,40,-10,-,-
2022,1,29,20:00,UTC,0,91,0,40,-10,-,-
2022,1,29,21:00,UTC,0,90,0,40,-11.2,-,-
2022,1,29,22:00,UTC,0,90,0,40,-11.7,-,-
2022,1,29,23:00,UTC,0,90,0,40,-11.8,-,-
2022,1,30,00:00,UTC,0,89,0,40,-12.6,-,-
2022,1,30,01:00,UTC,0,88,0,40,-13.6,-,-
2022,1,30,02:00,UTC,0,88,0,40,-14.1,-,-
2022,1,30,03:00,UTC,0,88,0,40,-14.2,-,-
2022,1,30,04:00,UTC,0,88,0,40,-13.9,-,-
2022,1,30,05:00,UTC,0,89,0,40,-13.2,-,-
2022,1,30,06:00,UTC,0,90,0,40,-11.7,-,-
2022,1,30,07:00,UTC,0,90,0,40,-11,-,-
2022,1,30,08:00,UTC,0,90,0,40,-11,-,-
2022,1,30,09:00,UTC,0,90,0,40,-11.1,-,-
2022,1,30,10:00,UTC,0,90,0,40,-11.2,-,-
