Observation station,Year,Month,Day,Time [Local time],Snow depth mean [cm]
"Sodankylä Tähtelä","2017","12","28","01:40","42"
"Sodankylä Tähtelä","2017","12","28","01:50","42"
"Sodankylä Tähtelä","2017","12","28","02:00","42"
"Sodankylä Tähtelä","2017","12","28","02:10","42"
"Sodankylä Tähtelä","2017","12","28","02:20","42"
"Sodankylä Tähtelä","2017","12","28","02:30","42"
"Sodankylä Tähtelä","2017","12","28","02:40","42"
"Sodankylä Tähtelä","2017","12","28","02:50","42"
"Sodankylä Tähtelä","2017","12","28","03:00","42"
"Sodankylä Tähtelä","2017","12","28","03:10","42"
"Sodankylä Tähtelä","2017","12","28","03:20","42"
"Sodankylä Tähtelä","2017","12","28","03:30","42"
"Sodankylä Tähtelä","2017","12","28","03:40","42.5"
"Sodankylä Tähtelä","2017","12","28","03:50","42.1"
"Sodankylä Tähtelä","2017","12","28","04:00","42.5"
"Sodankylä Tähtelä","2017","12","28","04:10","43"
"Sodankylä Tähtelä","2017","12","28","04:20","43"
"Sodankylä Tähtelä","2017","12","28","04:30","43"
"Sodankylä Tähtelä","2017","12","28","04:40","43"
"Sodankylä Tähtelä","2017","12","28","04:50","43"
"Sodankylä Tähtelä","2017","12","28","05:00","43"
"Sodankylä Tähtelä","2017","12","28","05:10","43"
"Sodankylä Tähtelä","2017","12","28","05:20","42.8"
"Sodankylä Tähtelä","2017","12","28","05:30","42"
"Sodankylä Tähtelä","2017","12","28","05:40","42.3"
"Sodankylä Tähtelä","2017","12","28","05:50","43"
"Sodankylä Tähtelä","2017","12","28","06:00","42"
"Sodankylä Tähtelä","2017","12","28","06:10","42"
"Sodankylä Tähtelä","2017","12","28","06:20","42"
"Sodankylä Tähtelä","2017","12","28","06:30","42"
"Sodankylä Tähtelä","2017","12","28","06:40","42"
"Sodankylä Tähtelä","2017","12","28","06:50","42"
"Sodankylä Tähtelä","2017","12","28","07:00","42"
"Sodankylä Tähtelä","2017","12","28","07:10","42"
"Sodankylä Tähtelä","2017","12","28","07:20","42"
"Sodankylä Tähtelä","2017","12","28","07:30","42"
"Sodankylä Tähtelä","2017","12","28","07:40","42"
"Sodankylä Tähtelä","2017","12","28","07:50","42"
"Sodankylä Tähtelä","2017","12","28","08:00","42"
"Sodankylä Tähtelä","2017","12","28","08:10","42"
"Sodankylä Tähtelä","2017","12","28","08:20","42"
"Sodankylä Tähtelä","2017","12","28","08:30","42"
"Sodankylä Tähtelä","2017","12","28","08:40","42"
"Sodankylä Tähtelä","2017","12","28","08:50","42"
"Sodankylä Tähtelä","2017","12","28","09:00","42"
"Sodankylä Tähtelä","2017","12","28","09:10","42"
"Sodankylä Tähtelä","2017","12","28","09:20","42"
"Sodankylä Tähtelä","2017","12","28","09:30","42"
"Sodankylä Tähtelä","2017","12","28","09:40","42"
"Sodankylä Tähtelä","2017","12","28","09:50","42"
"Sodankylä Tähtelä","2017","12","28","10:00","42"
"Sodankylä Tähtelä","2017","12","28","10:10","42"
"Sodankylä Tähtelä","2017","12","28","10:20","42"
"Sodankylä Tähtelä","2017","12","28","10:30","42"
"Sodankylä Tähtelä","2017","12","28","10:40","42"
"Sodankylä Tähtelä","2017","12","28","10:50","42"
"Sodankylä Tähtelä","2017","12","28","11:00","42"
"Sodankylä Tähtelä","2017","12","28","11:10","42"
"Sodankylä Tähtelä","2017","12","28","11:20","42"
"Sodankylä Tähtelä","2017","12","28","11:30","42"
"Sodankylä Tähtelä","2017","12","28","11:40","42"
"Sodankylä Tähtelä","2017","12","28","11:50","42"
"Sodankylä Tähtelä","2017","12","28","12:00","42"
"Sodankylä Tähtelä","2017","12","28","12:10","42"
"Sodankylä Tähtelä","2017","12","28","12:20","42"
"Sodankylä Tähtelä","2017","12","28","12:30","42"
"Sodankylä Tähtelä","2017","12","28","12:40","42"
"Sodankylä Tähtelä","2017","12","28","12:50","42"
"Sodankylä Tähtelä","2017","12","28","13:00","42"
"Sodankylä Tähtelä","2017","12","28","13:10","42"
"Sodankylä Tähtelä","2017","12","28","13:20","42"
"Sodankylä Tähtelä","2017","12","28","13:30","42"
"Sodankylä Tähtelä","2017","12","28","13:40","42"
"Sodankylä Tähtelä","2017","12","28","13:50","42"
"Sodankylä Tähtelä","2017","12","28","14:00","42"
"Sodankylä Tähtelä","2017","12","28","14:10","42"
"Sodankylä Tähtelä","2017","12","28","14:20","42"
"Sodankylä Tähtelä","2017","12","28","14:30","42"
"Sodankylä Tähtelä","2017","12","28","14:40","42"
"Sodankylä Tähtelä","2017","12","28","14:50","42"
"Sodankylä Tähtelä","2017","12","28","15:00","42"
"Sodankylä Tähtelä","2017","12","28","15:10","42"
"Sodankylä Tähtelä","2017","12","28","15:20","42"
"Sodankylä Tähtelä","2017","12","28","15:30","42"
"Sodankylä Tähtelä","2017","12","28","15:40","42"
"Sodankylä Tähtelä","2017","12","28","15:50","42"
"Sodankylä Tähtelä","2017","12","28","16:00","42"
"Sodankylä Tähtelä","2017","12","28","16:10","42"
"Sodankylä Tähtelä","2017","12","28","16:20","42"
"Sodankylä Tähtelä","2017","12","28","16:30","42"
"Sodankylä Tähtelä","2017","12","28","16:40","42"
"Sodankylä Tähtelä","2017","12","28","16:50","42"
"Sodankylä Tähtelä","2017","12","28","17:00","42"
"Sodankylä Tähtelä","2017","12","28","17:10","42"
"Sodankylä Tähtelä","2017","12","28","17:20","42"
"Sodankylä Tähtelä","2017","12","28","17:30","42"
"Sodankylä Tähtelä","2017","12","28","17:40","42"
"Sodankylä Tähtelä","2017","12","28","17:50","42"
"Sodankylä Tähtelä","2017","12","28","18:00","42"
"Sodankylä Tähtelä","2017","12","28","18:10","42"
"Sodankylä Tähtelä","2017","12","28","18:20","42"
"Sodankylä Tähtelä","2017","12","28","18:30","42"
"Sodankylä Tähtelä","2017","12","28","18:40","42"
"Sodankylä Tähtelä","2017","12","28","18:50","42"
"Sodankylä Tähtelä","2017","12","28","19:00","42"
"Sodankylä Tähtelä","2017","12","28","19:10","42"
"Sodankylä Tähtelä","2017","12","28","19:20","42"
"Sodankylä Tähtelä","2017","12","28","19:30","42"
"Sodankylä Tähtelä","2017","12","28","19:40","42"
"Sodankylä Tähtelä","2017","12","28","19:50","42"
"Sodankylä Tähtelä","2017","12","28","20:00","42"
"Sodankylä Tähtelä","2017","12","28","20:10","42"
"Sodankylä Tähtelä","2017","12","28","20:20","42"
"Sodankylä Tähtelä","2017","12","28","20:30","42"
"Sodankylä Tähtelä","2017","12","28","20:40","42"
"Sodankylä Tähtelä","2017","12","28","20:50","42"
"Sodankylä Tähtelä","2017","12","28","21:00","42"
"Sodankylä Tähtelä","2017","12","28","21:10","42"
"Sodankylä Tähtelä","2017","12","28","21:20","42"
"Sodankylä Tähtelä","2017","12","28","21:30","42"
"Sodankylä Tähtelä","2017","12","28","21:40","42"
"Sodankylä Tähtelä","2017","12","28","21:50","42"
"Sodankylä Tähtelä","2017","12","28","22:00","42"
"Sodankylä Tähtelä","2017","12","28","22:10","42"
"Sodankylä Tähtelä","2017","12","28","22:20","42"
"Sodankylä Tähtelä","2017","12","28","22:30","42"
"Sodankylä Tähtelä","2017","12","28","22:40","42"
"Sodankylä Tähtelä","2017","12","28","22:50","42"
"Sodankylä Tähtelä","2017","12","28","23:00","42"
"Sodankylä Tähtelä","2017","12","28","23:10","42"
"Sodankylä Tähtelä","2017","12","28","23:20","42"
"Sodankylä Tähtelä","2017","12","28","23:30","42"
"Sodankylä Tähtelä","2017","12","28","23:40","42"
"Sodankylä Tähtelä","2017","12","28","23:50","42"
"Sodankylä Tähtelä","2017","12","29","00:00","42"
"Sodankylä Tähtelä","2017","12","29","00:10","42"
"Sodankylä Tähtelä","2017","12","29","00:20","42"
"Sodankylä Tähtelä","2017","12","29","00:30","42"
"Sodankylä Tähtelä","2017","12","29","00:40","42"
"Sodankylä Tähtelä","2017","12","29","00:50","42"
"Sodankylä Tähtelä","2017","12","29","01:00","42"
"Sodankylä Tähtelä","2017","12","29","01:10","42"
"Sodankylä Tähtelä","2017","12","29","01:20","42"
"Sodankylä Tähtelä","2017","12","29","01:30","42"
"Sodankylä Tähtelä","2017","12","29","01:40","42"
"Sodankylä Tähtelä","2017","12","29","01:50","42"
"Sodankylä Tähtelä","2017","12","29","02:00","42"
"Sodankylä Tähtelä","2017","12","29","02:10","42"
"Sodankylä Tähtelä","2017","12","29","02:20","42"
"Sodankylä Tähtelä","2017","12","29","02:30","42"
"Sodankylä Tähtelä","2017","12","29","02:40","42"
"Sodankylä Tähtelä","2017","12","29","02:50","42"
"Sodankylä Tähtelä","2017","12","29","03:00","42"
"Sodankylä Tähtelä","2017","12","29","03:10","42"
"Sodankylä Tähtelä","2017","12","29","03:20","42"
"Sodankylä Tähtelä","2017","12","29","03:30","42"
"Sodankylä Tähtelä","2017","12","29","03:40","42"
"Sodankylä Tähtelä","2017","12","29","03:50","42"
"Sodankylä Tähtelä","2017","12","29","04:00","42"
"Sodankylä Tähtelä","2017","12","29","04:10","42"
"Sodankylä Tähtelä","2017","12","29","04:20","42"
"Sodankylä Tähtelä","2017","12","29","04:30","42"
"Sodankylä Tähtelä","2017","12","29","04:40","42"
"Sodankylä Tähtelä","2017","12","29","04:50","42"
"Sodankylä Tähtelä","2017","12","29","05:00","42"
"Sodankylä Tähtelä","2017","12","29","05:10","42"
"Sodankylä Tähtelä","2017","12","29","05:20","42"
"Sodankylä Tähtelä","2017","12","29","05:30","42"
"Sodankylä Tähtelä","2017","12","29","05:40","42"
"Sodankylä Tähtelä","2017","12","29","05:50","42"
"Sodankylä Tähtelä","2017","12","29","06:00","42"
"Sodankylä Tähtelä","2017","12","29","06:10","42"
"Sodankylä Tähtelä","2017","12","29","06:20","42"
"Sodankylä Tähtelä","2017","12","29","06:30","42"
"Sodankylä Tähtelä","2017","12","29","06:40","42"
"Sodankylä Tähtelä","2017","12","29","06:50","42"
"Sodankylä Tähtelä","2017","12","29","07:00","42"
"Sodankylä Tähtelä","2017","12","29","07:10","42"
"Sodankylä Tähtelä","2017","12","29","07:20","42"
"Sodankylä Tähtelä","2017","12","29","07:30","42"
"Sodankylä Tähtelä","2017","12","29","07:40","42"
"Sodankylä Tähtelä","2017","12","29","07:50","42"
"Sodankylä Tähtelä","2017","12","29","08:00","42"
"Sodankylä Tähtelä","2017","12","29","08:10","42"
"Sodankylä Tähtelä","2017","12","29","08:20","42"
"Sodankylä Tähtelä","2017","12","29","08:30","42"
"Sodankylä Tähtelä","2017","12","29","08:40","42"
"Sodankylä Tähtelä","2017","12","29","08:50","42"
"Sodankylä Tähtelä","2017","12","29","09:00","42"
"Sodankylä Tähtelä","2017","12","29","09:10","42"
"Sodankylä Tähtelä","2017","12","29","09:20","42.3"
"Sodankylä Tähtelä","2017","12","29","09:30","42.9"
"Sodankylä Tähtelä","2017","12","29","09:40","43"
"Sodankylä Tähtelä","2017","12","29","09:50","43"
"Sodankylä Tähtelä","2017","12","29","10:00","43"
"Sodankylä Tähtelä","2017","12","29","10:10","43"
"Sodankylä Tähtelä","2017","12","29","10:20","43"
"Sodankylä Tähtelä","2017","12","29","10:30","43"
"Sodankylä Tähtelä","2017","12","29","10:40","43"
"Sodankylä Tähtelä","2017","12","29","10:50","43"
"Sodankylä Tähtelä","2017","12","29","11:00","43"
"Sodankylä Tähtelä","2017","12","29","11:10","43"
"Sodankylä Tähtelä","2017","12","29","11:20","43"
"Sodankylä Tähtelä","2017","12","29","11:30","43"
"Sodankylä Tähtelä","2017","12","29","11:40","43"
"Sodankylä Tähtelä","2017","12","29","11:50","43"
"Sodankylä Tähtelä","2017","12","29","12:00","43"
"Sodankylä Tähtelä","2017","12","29","12:10","43"
"Sodankylä Tähtelä","2017","12","29","12:20","43"
"Sodankylä Tähtelä","2017","12","29","12:30","43"
"Sodankylä Tähtelä","2017","12","29","12:40","43"
"Sodankylä Tähtelä","2017","12","29","12:50","43"
"Sodankylä Tähtelä","2017","12","29","13:00","43"
"Sodankylä Tähtelä","2017","12","29","13:10","43"
"Sodankylä Tähtelä","2017","12","29","13:20","43.4"
"Sodankylä Tähtelä","2017","12","29","13:30","44"
"Sodankylä Tähtelä","2017","12","29","13:40","44"
"Sodankylä Tähtelä","2017","12","29","13:50","44"
"Sodankylä Tähtelä","2017","12","29","14:00","44"
"Sodankylä Tähtelä","2017","12","29","14:10","44"
"Sodankylä Tähtelä","2017","12","29","14:20","44"
"Sodankylä Tähtelä","2017","12","29","14:30","44"
"Sodankylä Tähtelä","2017","12","29","14:40","44.7"
"Sodankylä Tähtelä","2017","12","29","14:50","45"
"Sodankylä Tähtelä","2017","12","29","15:00","45"
"Sodankylä Tähtelä","2017","12","29","15:10","45.3"
"Sodankylä Tähtelä","2017","12","29","15:20","46"
"Sodankylä Tähtelä","2017","12","29","15:30","46.2"
"Sodankylä Tähtelä","2017","12","29","15:40","47"
"Sodankylä Tähtelä","2017","12","29","15:50","46.1"
"Sodankylä Tähtelä","2017","12","29","16:00","46"
"Sodankylä Tähtelä","2017","12","29","16:10","46"
"Sodankylä Tähtelä","2017","12","29","16:20","46"
"Sodankylä Tähtelä","2017","12","29","16:30","46.6"
"Sodankylä Tähtelä","2017","12","29","16:40","47"
"Sodankylä Tähtelä","2017","12","29","16:50","47"
"Sodankylä Tähtelä","2017","12","29","17:00","47"
"Sodankylä Tähtelä","2017","12","29","17:10","47"
"Sodankylä Tähtelä","2017","12","29","17:20","47"
"Sodankylä Tähtelä","2017","12","29","17:30","47"
"Sodankylä Tähtelä","2017","12","29","17:40","47.7"
"Sodankylä Tähtelä","2017","12","29","17:50","48"
"Sodankylä Tähtelä","2017","12","29","18:00","48"
"Sodankylä Tähtelä","2017","12","29","18:10","48"
"Sodankylä Tähtelä","2017","12","29","18:20","47.3"
"Sodankylä Tähtelä","2017","12","29","18:30","48"
"Sodankylä Tähtelä","2017","12","29","18:40","47.9"
"Sodankylä Tähtelä","2017","12","29","18:50","48"
"Sodankylä Tähtelä","2017","12","29","19:00","48"
"Sodankylä Tähtelä","2017","12","29","19:10","48"
"Sodankylä Tähtelä","2017","12","29","19:20","48"
"Sodankylä Tähtelä","2017","12","29","19:30","48"
"Sodankylä Tähtelä","2017","12","29","19:40","48"
"Sodankylä Tähtelä","2017","12","29","19:50","48"
"Sodankylä Tähtelä","2017","12","29","20:00","48"
"Sodankylä Tähtelä","2017","12","29","20:10","48"
"Sodankylä Tähtelä","2017","12","29","20:20","48"
"Sodankylä Tähtelä","2017","12","29","20:30","48"
"Sodankylä Tähtelä","2017","12","29","20:40","48"
"Sodankylä Tähtelä","2017","12","29","20:50","48"
"Sodankylä Tähtelä","2017","12","29","21:00","48"
"Sodankylä Tähtelä","2017","12","29","21:10","48"
"Sodankylä Tähtelä","2017","12","29","21:20","48"
"Sodankylä Tähtelä","2017","12","29","21:30","48"
"Sodankylä Tähtelä","2017","12","29","21:40","48"
"Sodankylä Tähtelä","2017","12","29","21:50","48"
"Sodankylä Tähtelä","2017","12","29","22:00","48"
"Sodankylä Tähtelä","2017","12","29","22:10","48"
"Sodankylä Tähtelä","2017","12","29","22:20","48"
"Sodankylä Tähtelä","2017","12","29","22:30","48"
"Sodankylä Tähtelä","2017","12","29","22:40","48"
"Sodankylä Tähtelä","2017","12","29","22:50","48"
"Sodankylä Tähtelä","2017","12","29","23:00","48"
"Sodankylä Tähtelä","2017","12","29","23:10","48"
"Sodankylä Tähtelä","2017","12","29","23:20","48"
"Sodankylä Tähtelä","2017","12","29","23:30","48"
"Sodankylä Tähtelä","2017","12","29","23:40","48"
"Sodankylä Tähtelä","2017","12","29","23:50","48"
"Sodankylä Tähtelä","2017","12","30","00:00","48"
"Sodankylä Tähtelä","2017","12","30","00:10","48"
"Sodankylä Tähtelä","2017","12","30","00:20","48"
"Sodankylä Tähtelä","2017","12","30","00:30","48"
"Sodankylä Tähtelä","2017","12","30","00:40","48"
"Sodankylä Tähtelä","2017","12","30","00:50","48"
"Sodankylä Tähtelä","2017","12","30","01:00","48"
"Sodankylä Tähtelä","2017","12","30","01:10","48"
"Sodankylä Tähtelä","2017","12","30","01:20","48"
"Sodankylä Tähtelä","2017","12","30","01:30","48"
"Sodankylä Tähtelä","2017","12","30","01:40","48"
"Sodankylä Tähtelä","2017","12","30","01:50","48"
"Sodankylä Tähtelä","2017","12","30","02:00","48"
"Sodankylä Tähtelä","2017","12","30","02:10","48"
"Sodankylä Tähtelä","2017","12","30","02:20","48"
"Sodankylä Tähtelä","2017","12","30","02:30","48"
"Sodankylä Tähtelä","2017","12","30","02:40","48"
"Sodankylä Tähtelä","2017","12","30","02:50","48"
"Sodankylä Tähtelä","2017","12","30","03:00","48"
"Sodankylä Tähtelä","2017","12","30","03:10","48"
"Sodankylä Tähtelä","2017","12","30","03:20","48"
"Sodankylä Tähtelä","2017","12","30","03:30","48"
"Sodankylä Tähtelä","2017","12","30","03:40","48"
"Sodankylä Tähtelä","2017","12","30","03:50","48"
"Sodankylä Tähtelä","2017","12","30","04:00","48"
"Sodankylä Tähtelä","2017","12","30","04:10","48"
"Sodankylä Tähtelä","2017","12","30","04:20","48"
"Sodankylä Tähtelä","2017","12","30","04:30","48"
"Sodankylä Tähtelä","2017","12","30","04:40","48"
"Sodankylä Tähtelä","2017","12","30","04:50","48"
"Sodankylä Tähtelä","2017","12","30","05:00","48"
"Sodankylä Tähtelä","2017","12","30","05:10","48"
"Sodankylä Tähtelä","2017","12","30","05:20","48"
"Sodankylä Tähtelä","2017","12","30","05:30","48"
"Sodankylä Tähtelä","2017","12","30","05:40","48"
"Sodankylä Tähtelä","2017","12","30","05:50","48"
"Sodankylä Tähtelä","2017","12","30","06:00","48"
"Sodankylä Tähtelä","2017","12","30","06:10","48"
"Sodankylä Tähtelä","2017","12","30","06:20","48"
"Sodankylä Tähtelä","2017","12","30","06:30","48"
"Sodankylä Tähtelä","2017","12","30","06:40","48"
"Sodankylä Tähtelä","2017","12","30","06:50","48"
"Sodankylä Tähtelä","2017","12","30","07:00","48"
"Sodankylä Tähtelä","2017","12","30","07:10","48"
"Sodankylä Tähtelä","2017","12","30","07:20","48"
"Sodankylä Tähtelä","2017","12","30","07:30","48"
"Sodankylä Tähtelä","2017","12","30","07:40","48"
"Sodankylä Tähtelä","2017","12","30","07:50","48"
"Sodankylä Tähtelä","2017","12","30","08:00","47.8"
"Sodankylä Tähtelä","2017","12","30","08:10","47"
"Sodankylä Tähtelä","2017","12","30","08:20","47"
"Sodankylä Tähtelä","2017","12","30","08:30","47"
"Sodankylä Tähtelä","2017","12","30","08:40","47"
"Sodankylä Tähtelä","2017","12","30","08:50","47"
"Sodankylä Tähtelä","2017","12","30","09:00","47"
"Sodankylä Tähtelä","2017","12","30","09:10","47"
"Sodankylä Tähtelä","2017","12","30","09:20","47"
"Sodankylä Tähtelä","2017","12","30","09:30","47"
"Sodankylä Tähtelä","2017","12","30","09:40","47"
"Sodankylä Tähtelä","2017","12","30","09:50","47"
"Sodankylä Tähtelä","2017","12","30","10:00","47"
"Sodankylä Tähtelä","2017","12","30","10:10","47"
"Sodankylä Tähtelä","2017","12","30","10:20","47"
"Sodankylä Tähtelä","2017","12","30","10:30","47"
"Sodankylä Tähtelä","2017","12","30","10:40","47"
"Sodankylä Tähtelä","2017","12","30","10:50","47"
"Sodankylä Tähtelä","2017","12","30","11:00","47"
"Sodankylä Tähtelä","2017","12","30","11:10","47"
"Sodankylä Tähtelä","2017","12","30","11:20","47"
"Sodankylä Tähtelä","2017","12","30","11:30","47"
"Sodankylä Tähtelä","2017","12","30","11:40","47"
"Sodankylä Tähtelä","2017","12","30","11:50","47"
"Sodankylä Tähtelä","2017","12","30","12:00","47"
"Sodankylä Tähtelä","2017","12","30","12:10","47"
"Sodankylä Tähtelä","2017","12","30","12:20","47"
"Sodankylä Tähtelä","2017","12","30","12:30","47"
"Sodankylä Tähtelä","2017","12","30","12:40","47"
"Sodankylä Tähtelä","2017","12","30","12:50","47"
"Sodankylä Tähtelä","2017","12","30","13:00","47"
"Sodankylä Tähtelä","2017","12","30","13:10","47"
"Sodankylä Tähtelä","2017","12","30","13:20","47.5"
"Sodankylä Tähtelä","2017","12","30","13:30","47"
"Sodankylä Tähtelä","2017","12","30","13:40","47"
"Sodankylä Tähtelä","2017","12","30","13:50","47"
"Sodankylä Tähtelä","2017","12","30","14:00","47"
"Sodankylä Tähtelä","2017","12","30","14:10","47"
"Sodankylä Tähtelä","2017","12","30","14:20","47"
"Sodankylä Tähtelä","2017","12","30","14:30","47.9"
"Sodankylä Tähtelä","2017","12","30","14:40","48"
"Sodankylä Tähtelä","2017","12","30","14:50","47.7"
"Sodankylä Tähtelä","2017","12","30","15:00","47"
"Sodankylä Tähtelä","2017","12","30","15:10","47"
"Sodankylä Tähtelä","2017","12","30","15:20","47.6"
"Sodankylä Tähtelä","2017","12","30","15:30","48"
"Sodankylä Tähtelä","2017","12","30","15:40","48"
"Sodankylä Tähtelä","2017","12","30","15:50","47.5"
"Sodankylä Tähtelä","2017","12","30","16:00","48"
"Sodankylä Tähtelä","2017","12","30","16:10","48"
"Sodankylä Tähtelä","2017","12","30","16:20","48"
"Sodankylä Tähtelä","2017","12","30","16:30","47.1"
"Sodankylä Tähtelä","2017","12","30","16:40","47"
"Sodankylä Tähtelä","2017","12","30","16:50","47.2"
"Sodankylä Tähtelä","2017","12","30","17:00","48"
"Sodankylä Tähtelä","2017","12","30","17:10","48"
"Sodankylä Tähtelä","2017","12","30","17:20","48"
"Sodankylä Tähtelä","2017","12","30","17:30","48"
"Sodankylä Tähtelä","2017","12","30","17:40","48"
"Sodankylä Tähtelä","2017","12","30","17:50","48"
"Sodankylä Tähtelä","2017","12","30","18:00","48"
"Sodankylä Tähtelä","2017","12","30","18:10","48"
"Sodankylä Tähtelä","2017","12","30","18:20","48"
"Sodankylä Tähtelä","2017","12","30","18:30","48"
"Sodankylä Tähtelä","2017","12","30","18:40","48"
"Sodankylä Tähtelä","2017","12","30","18:50","48"
"Sodankylä Tähtelä","2017","12","30","19:00","48"
"Sodankylä Tähtelä","2017","12","30","19:10","48"
"Sodankylä Tähtelä","2017","12","30","19:20","48"
"Sodankylä Tähtelä","2017","12","30","19:30","48"
"Sodankylä Tähtelä","2017","12","30","19:40","47.5"
"Sodankylä Tähtelä","2017","12","30","19:50","47"
"Sodankylä Tähtelä","2017","12","30","20:00","47"
"Sodankylä Tähtelä","2017","12","30","20:10","47"
"Sodankylä Tähtelä","2017","12","30","20:20","47"
"Sodankylä Tähtelä","2017","12","30","20:30","47"
"Sodankylä Tähtelä","2017","12","30","20:40","47"
"Sodankylä Tähtelä","2017","12","30","20:50","47"
"Sodankylä Tähtelä","2017","12","30","21:00","47"
"Sodankylä Tähtelä","2017","12","30","21:10","47"
"Sodankylä Tähtelä","2017","12","30","21:20","46.1"
"Sodankylä Tähtelä","2017","12","30","21:30","46"
"Sodankylä Tähtelä","2017","12","30","21:40","46"
"Sodankylä Tähtelä","2017","12","30","21:50","46"
"Sodankylä Tähtelä","2017","12","30","22:00","46.5"
"Sodankylä Tähtelä","2017","12","30","22:10","47"
"Sodankylä Tähtelä","2017","12","30","22:20","47"
"Sodankylä Tähtelä","2017","12","30","22:30","47"
"Sodankylä Tähtelä","2017","12","30","22:40","47"
"Sodankylä Tähtelä","2017","12","30","22:50","46.9"
"Sodankylä Tähtelä","2017","12","30","23:00","47"
"Sodankylä Tähtelä","2017","12","30","23:10","47"
"Sodankylä Tähtelä","2017","12","30","23:20","48"
"Sodankylä Tähtelä","2017","12","30","23:30","48"
"Sodankylä Tähtelä","2017","12","30","23:40","48"
"Sodankylä Tähtelä","2017","12","30","23:50","48"
"Sodankylä Tähtelä","2017","12","31","00:00","48"
"Sodankylä Tähtelä","2017","12","31","00:10","48"
"Sodankylä Tähtelä","2017","12","31","00:20","48"
"Sodankylä Tähtelä","2017","12","31","00:30","48"
"Sodankylä Tähtelä","2017","12","31","00:40","48"
"Sodankylä Tähtelä","2017","12","31","00:50","48"
"Sodankylä Tähtelä","2017","12","31","01:00","48"
"Sodankylä Tähtelä","2017","12","31","01:10","48"
"Sodankylä Tähtelä","2017","12","31","01:20","48"
"Sodankylä Tähtelä","2017","12","31","01:30","48"
"Sodankylä Tähtelä","2017","12","31","01:40","48"
"Sodankylä Tähtelä","2017","12","31","01:50","48"
"Sodankylä Tähtelä","2017","12","31","02:00","48"
"Sodankylä Tähtelä","2017","12","31","02:10","48"
"Sodankylä Tähtelä","2017","12","31","02:20","48"
"Sodankylä Tähtelä","2017","12","31","02:30","48"
"Sodankylä Tähtelä","2017","12","31","02:40","48"
"Sodankylä Tähtelä","2017","12","31","02:50","48"
"Sodankylä Tähtelä","2017","12","31","03:00","48"
"Sodankylä Tähtelä","2017","12","31","03:10","48"
"Sodankylä Tähtelä","2017","12","31","03:20","48"
"Sodankylä Tähtelä","2017","12","31","03:30","48"
"Sodankylä Tähtelä","2017","12","31","03:40","48"
"Sodankylä Tähtelä","2017","12","31","03:50","48"
"Sodankylä Tähtelä","2017","12","31","04:00","48"
"Sodankylä Tähtelä","2017","12","31","04:10","48"
"Sodankylä Tähtelä","2017","12","31","04:20","48"
"Sodankylä Tähtelä","2017","12","31","04:30","48"
"Sodankylä Tähtelä","2017","12","31","04:40","48"
"Sodankylä Tähtelä","2017","12","31","04:50","48"
"Sodankylä Tähtelä","2017","12","31","05:00","48"
"Sodankylä Tähtelä","2017","12","31","05:10","48"
"Sodankylä Tähtelä","2017","12","31","05:20","48"
"Sodankylä Tähtelä","2017","12","31","05:30","48"
"Sodankylä Tähtelä","2017","12","31","05:40","48"
"Sodankylä Tähtelä","2017","12","31","05:50","48"
"Sodankylä Tähtelä","2017","12","31","06:00","48"
"Sodankylä Tähtelä","2017","12","31","06:10","48"
"Sodankylä Tähtelä","2017","12","31","06:20","48"
"Sodankylä Tähtelä","2017","12","31","06:30","48"
"Sodankylä Tähtelä","2017","12","31","06:40","48"
"Sodankylä Tähtelä","2017","12","31","06:50","48"
"Sodankylä Tähtelä","2017","12","31","07:00","48"
"Sodankylä Tähtelä","2017","12","31","07:10","48"
"Sodankylä Tähtelä","2017","12","31","07:20","48"
"Sodankylä Tähtelä","2017","12","31","07:30","48.1"
"Sodankylä Tähtelä","2017","12","31","07:40","49"
"Sodankylä Tähtelä","2017","12","31","07:50","49"
"Sodankylä Tähtelä","2017","12","31","08:00","49"
"Sodankylä Tähtelä","2017","12","31","08:10","48.2"
"Sodankylä Tähtelä","2017","12","31","08:20","49"
"Sodankylä Tähtelä","2017","12","31","08:30","49.1"
"Sodankylä Tähtelä","2017","12","31","08:40","50"
"Sodankylä Tähtelä","2017","12","31","08:50","50"
"Sodankylä Tähtelä","2017","12","31","09:00","50"
"Sodankylä Tähtelä","2017","12","31","09:10","50"
"Sodankylä Tähtelä","2017","12","31","09:20","50"
"Sodankylä Tähtelä","2017","12","31","09:30","50"
"Sodankylä Tähtelä","2017","12","31","09:40","50"
"Sodankylä Tähtelä","2017","12","31","09:50","50"
"Sodankylä Tähtelä","2017","12","31","10:00","50"
"Sodankylä Tähtelä","2017","12","31","10:10","50"
"Sodankylä Tähtelä","2017","12","31","10:20","50"
"Sodankylä Tähtelä","2017","12","31","10:30","50"
"Sodankylä Tähtelä","2017","12","31","10:40","50"
"Sodankylä Tähtelä","2017","12","31","10:50","50"
"Sodankylä Tähtelä","2017","12","31","11:00","50"
"Sodankylä Tähtelä","2017","12","31","11:10","50"
"Sodankylä Tähtelä","2017","12","31","11:20","50"
"Sodankylä Tähtelä","2017","12","31","11:30","50"
"Sodankylä Tähtelä","2017","12","31","11:40","50"
"Sodankylä Tähtelä","2017","12","31","11:50","50"
"Sodankylä Tähtelä","2017","12","31","12:00","50"
"Sodankylä Tähtelä","2017","12","31","12:10","50"
