Observation station,Year,Month,Day,Time [Local time],Snow depth mean [cm]
"Sodankylä Tähtelä","2011","12","12","11:30","17"
"Sodankylä Tähtelä","2011","12","12","11:40","17.5"
"Sodankylä Tähtelä","2011","12","12","11:50","18"
"Sodankylä Tähtelä","2011","12","12","12:00","18"
"Sodankylä Tähtelä","2011","12","12","12:10","18"
"Sodankylä Tähtelä","2011","12","12","12:20","18"
"Sodankylä Tähtelä","2011","12","12","12:30","18"
"Sodankylä Tähtelä","2011","12","12","12:40","18"
"Sodankylä Tähtelä","2011","12","12","12:50","18"
"Sodankylä Tähtelä","2011","12","12","13:00","18"
"Sodankylä Tähtelä","2011","12","12","13:10","18"
"Sodankylä Tähtelä","2011","12","12","13:20","18"
"Sodankylä Tähtelä","2011","12","12","13:30","18"
"Sodankylä Tähtelä","2011","12","12","13:40","18"
"Sodankylä Tähtelä","2011","12","12","13:50","18"
"Sodankylä Tähtelä","2011","12","12","14:00","18"
"Sodankylä Tähtelä","2011","12","12","14:10","18"
"Sodankylä Tähtelä","2011","12","12","14:20","18"
"Sodankylä Tähtelä","2011","12","12","14:30","18"
"Sodankylä Tähtelä","2011","12","12","14:40","18"
"Sodankylä Tähtelä","2011","12","12","14:50","18"
"Sodankylä Tähtelä","2011","12","12","15:00","18"
"Sodankylä Tähtelä","2011","12","12","15:10","18"
"Sodankylä Tähtelä","2011","12","12","15:20","18"
"Sodankylä Tähtelä","2011","12","12","15:30","18"
"Sodankylä Tähtelä","2011","12","12","15:40","18"
"Sodankylä Tähtelä","2011","12","12","15:50","18"
"Sodankylä Tähtelä","2011","12","12","16:00","18"
"Sodankylä Tähtelä","2011","12","12","16:10","18"
"Sodankylä Tähtelä","2011","12","12","16:20","17.5"
"Sodankylä Tähtelä","2011","12","12","16:30","17.5"
"Sodankylä Tähtelä","2011","12","12","16:40","18"
"Sodankylä Tähtelä","2011","12","12","16:50","17.5"
"Sodankylä Tähtelä","2011","12","12","17:00","17"
"Sodankylä Tähtelä","2011","12","12","17:10","17"
"Sodankylä Tähtelä","2011","12","12","17:20","17.5"
"Sodankylä Tähtelä","2011","12","12","17:30","17.5"
"Sodankylä Tähtelä","2011","12","12","17:40","17.5"
"Sodankylä Tähtelä","2011","12","12","17:50","18"
"Sodankylä Tähtelä","2011","12","12","18:00","18"
"Sodankylä Tähtelä","2011","12","12","18:10","18"
"Sodankylä Tähtelä","2011","12","12","18:20","18"
"Sodankylä Tähtelä","2011","12","12","18:30","18"
"Sodankylä Tähtelä","2011","12","12","18:40","18"
"Sodankylä Tähtelä","2011","12","12","18:50","18"
"Sodankylä Tähtelä","2011","12","12","19:00","18"
"Sodankylä Tähtelä","2011","12","12","19:10","18"
"Sodankylä Tähtelä","2011","12","12","19:20","18"
"Sodankylä Tähtelä","2011","12","12","19:30","18"
"Sodankylä Tähtelä","2011","12","12","19:40","18"
"Sodankylä Tähtelä","2011","12","12","19:50","18"
"Sodankylä Tähtelä","2011","12","12","20:00","18"
"Sodankylä Tähtelä","2011","12","12","20:10","18"
"Sodankylä Tähtelä","2011","12","12","20:20","18"
"Sodankylä Tähtelä","2011","12","12","20:30","18"
"Sodankylä Tähtelä","2011","12","12","20:40","18"
"Sodankylä Tähtelä","2011","12","12","20:50","18"
"Sodankylä Tähtelä","2011","12","12","21:00","18"
"Sodankylä Tähtelä","2011","12","12","21:10","18"
"Sodankylä Tähtelä","2011","12","12","21:20","18"
"Sodankylä Tähtelä","2011","12","12","21:30","18"
"Sodankylä Tähtelä","2011","12","12","21:40","18"
"Sodankylä Tähtelä","2011","12","12","21:50","18"
"Sodankylä Tähtelä","2011","12","12","22:00","18"
"Sodankylä Tähtelä","2011","12","12","22:10","18"
"Sodankylä Tähtelä","2011","12","12","22:20","18"
"Sodankylä Tähtelä","2011","12","12","22:30","18"
"Sodankylä Tähtelä","2011","12","12","22:40","18"
"Sodankylä Tähtelä","2011","12","12","22:50","18"
"Sodankylä Tähtelä","2011","12","12","23:00","18"
"Sodankylä Tähtelä","2011","12","12","23:10","18"
"Sodankylä Tähtelä","2011","12","12","23:20","18"
"Sodankylä Tähtelä","2011","12","12","23:30","18"
"Sodankylä Tähtelä","2011","12","12","23:40","18"
"Sodankylä Tähtelä","2011","12","12","23:50","18"
"Sodankylä Tähtelä","2011","12","13","00:00","18"
"Sodankylä Tähtelä","2011","12","13","00:10","18"
"Sodankylä Tähtelä","2011","12","13","00:20","18"
"Sodankylä Tähtelä","2011","12","13","00:30","18"
"Sodankylä Tähtelä","2011","12","13","00:40","18"
"Sodankylä Tähtelä","2011","12","13","00:50","18"
"Sodankylä Tähtelä","2011","12","13","01:00","18"
"Sodankylä Tähtelä","2011","12","13","01:10","18"
"Sodankylä Tähtelä","2011","12","13","01:20","18"
"Sodankylä Tähtelä","2011","12","13","01:30","18"
"Sodankylä Tähtelä","2011","12","13","01:40","18"
"Sodankylä Tähtelä","2011","12","13","01:50","18"
"Sodankylä Tähtelä","2011","12","13","02:00","18.5"
"Sodankylä Tähtelä","2011","12","13","02:10","19"
"Sodankylä Tähtelä","2011","12","13","02:20","19"
"Sodankylä Tähtelä","2011","12","13","02:30","19.5"
"Sodankylä Tähtelä","2011","12","13","02:40","20"
"Sodankylä Tähtelä","2011","12","13","02:50","20"
"Sodankylä Tähtelä","2011","12","13","03:00","20"
"Sodankylä Tähtelä","2011","12","13","03:10","20"
"Sodankylä Tähtelä","2011","12","13","03:20","20.5"
"Sodankylä Tähtelä","2011","12","13","03:30","21"
"Sodankylä Tähtelä","2011","12","13","03:40","20.5"
"Sodankylä Tähtelä","2011","12","13","03:50","20"
"Sodankylä Tähtelä","2011","12","13","04:00","20.5"
"Sodankylä Tähtelä","2011","12","13","04:10","21"
"Sodankylä Tähtelä","2011","12","13","04:20","21"
"Sodankylä Tähtelä","2011","12","13","04:30","21"
"Sodankylä Tähtelä","2011","12","13","04:40","21"
"Sodankylä Tähtelä","2011","12","13","04:50","21.5"
"Sodankylä Tähtelä","2011","12","13","05:00","22"
"Sodankylä Tähtelä","2011","12","13","05:10","22"
"Sodankylä Tähtelä","2011","12","13","05:20","22"
"Sodankylä Tähtelä","2011","12","13","05:30","22"
"Sodankylä Tähtelä","2011","12","13","05:40","22"
"Sodankylä Tähtelä","2011","12","13","05:50","22"
"Sodankylä Tähtelä","2011","12","13","06:00","22"
"Sodankylä Tähtelä","2011","12","13","06:10","22"
"Sodankylä Tähtelä","2011","12","13","06:20","22"
"Sodankylä Tähtelä","2011","12","13","06:30","22"
"Sodankylä Tähtelä","2011","12","13","06:40","22"
"Sodankylä Tähtelä","2011","12","13","06:50","22"
"Sodankylä Tähtelä","2011","12","13","07:00","22"
"Sodankylä Tähtelä","2011","12","13","07:10","22"
"Sodankylä Tähtelä","2011","12","13","07:20","22"
"Sodankylä Tähtelä","2011","12","13","07:30","22"
"Sodankylä Tähtelä","2011","12","13","07:40","22"
"Sodankylä Tähtelä","2011","12","13","07:50","22"
"Sodankylä Tähtelä","2011","12","13","08:00","22"
"Sodankylä Tähtelä","2011","12","13","08:10","22"
"Sodankylä Tähtelä","2011","12","13","08:20","22"
"Sodankylä Tähtelä","2011","12","13","08:30","22"
"Sodankylä Tähtelä","2011","12","13","08:40","22"
"Sodankylä Tähtelä","2011","12","13","08:50","22"
"Sodankylä Tähtelä","2011","12","13","09:00","22"
"Sodankylä Tähtelä","2011","12","13","09:10","22.5"
"Sodankylä Tähtelä","2011","12","13","09:20","23"
"Sodankylä Tähtelä","2011","12","13","09:30","23"
"Sodankylä Tähtelä","2011","12","13","09:40","23"
"Sodankylä Tähtelä","2011","12","13","09:50","23"
"Sodankylä Tähtelä","2011","12","13","10:00","23"
"Sodankylä Tähtelä","2011","12","13","10:10","23"
"Sodankylä Tähtelä","2011","12","13","10:20","23"
"Sodankylä Tähtelä","2011","12","13","10:30","23"
"Sodankylä Tähtelä","2011","12","13","10:40","23"
"Sodankylä Tähtelä","2011","12","13","10:50","23"
"Sodankylä Tähtelä","2011","12","13","11:00","22.5"
"Sodankylä Tähtelä","2011","12","13","11:10","22.5"
"Sodankylä Tähtelä","2011","12","13","11:20","23"
"Sodankylä Tähtelä","2011","12","13","11:30","23"
"Sodankylä Tähtelä","2011","12","13","11:40","23"
"Sodankylä Tähtelä","2011","12","13","11:50","23"
"Sodankylä Tähtelä","2011","12","13","12:00","23"
"Sodankylä Tähtelä","2011","12","13","12:10","23"
"Sodankylä Tähtelä","2011","12","13","12:20","23"
"Sodankylä Tähtelä","2011","12","13","12:30","23"
"Sodankylä Tähtelä","2011","12","13","12:40","23"
"Sodankylä Tähtelä","2011","12","13","12:50","23"
"Sodankylä Tähtelä","2011","12","13","13:00","23"
"Sodankylä Tähtelä","2011","12","13","13:10","23.5"
"Sodankylä Tähtelä","2011","12","13","13:20","24"
"Sodankylä Tähtelä","2011","12","13","13:30","24"
"Sodankylä Tähtelä","2011","12","13","13:40","24"
"Sodankylä Tähtelä","2011","12","13","13:50","24"
"Sodankylä Tähtelä","2011","12","13","14:00","24"
"Sodankylä Tähtelä","2011","12","13","14:10","24"
"Sodankylä Tähtelä","2011","12","13","14:20","24"
"Sodankylä Tähtelä","2011","12","13","14:30","24"
"Sodankylä Tähtelä","2011","12","13","14:40","24"
"Sodankylä Tähtelä","2011","12","13","14:50","24"
"Sodankylä Tähtelä","2011","12","13","15:00","24"
"Sodankylä Tähtelä","2011","12","13","15:10","24"
"Sodankylä Tähtelä","2011","12","13","15:20","24"
"Sodankylä Tähtelä","2011","12","13","15:30","24"
"Sodankylä Tähtelä","2011","12","13","15:40","24"
"Sodankylä Tähtelä","2011","12","13","15:50","24"
"Sodankylä Tähtelä","2011","12","13","16:00","24"
"Sodankylä Tähtelä","2011","12","13","16:10","24"
"Sodankylä Tähtelä","2011","12","13","16:20","24"
"Sodankylä Tähtelä","2011","12","13","16:30","24"
"Sodankylä Tähtelä","2011","12","13","16:40","24.5"
"Sodankylä Tähtelä","2011","12","13","16:50","25"
"Sodankylä Tähtelä","2011","12","13","17:00","25"
"Sodankylä Tähtelä","2011","12","13","17:10","25"
"Sodankylä Tähtelä","2011","12","13","17:20","25"
"Sodankylä Tähtelä","2011","12","13","17:30","25"
"Sodankylä Tähtelä","2011","12","13","17:40","25"
"Sodankylä Tähtelä","2011","12","13","17:50","25"
"Sodankylä Tähtelä","2011","12","13","18:00","25"
"Sodankylä Tähtelä","2011","12","13","18:10","25"
"Sodankylä Tähtelä","2011","12","13","18:20","25"
"Sodankylä Tähtelä","2011","12","13","18:30","25"
"Sodankylä Tähtelä","2011","12","13","18:40","25"
"Sodankylä Tähtelä","2011","12","13","18:50","25"
"Sodankylä Tähtelä","2011","12","13","19:00","25"
"Sodankylä Tähtelä","2011","12","13","19:10","23.5"
"Sodankylä Tähtelä","2011","12","13","19:20","22.5"
"Sodankylä Tähtelä","2011","12","13","19:30","24"
"Sodankylä Tähtelä","2011","12","13","19:40","25"
"Sodankylä Tähtelä","2011","12","13","19:50","25"
"Sodankylä Tähtelä","2011","12","13","20:00","25"
"Sodankylä Tähtelä","2011","12","13","20:10","25"
"Sodankylä Tähtelä","2011","12","13","20:20","25"
"Sodankylä Tähtelä","2011","12","13","20:30","25"
"Sodankylä Tähtelä","2011","12","13","20:40","25"
"Sodankylä Tähtelä","2011","12","13","20:50","25"
"Sodankylä Tähtelä","2011","12","13","21:00","25"
"Sodankylä Tähtelä","2011","12","13","21:10","25"
"Sodankylä Tähtelä","2011","12","13","21:20","25"
"Sodankylä Tähtelä","2011","12","13","21:30","25"
"Sodankylä Tähtelä","2011","12","13","21:40","25"
"Sodankylä Tähtelä","2011","12","13","21:50","25"
"Sodankylä Tähtelä","2011","12","13","22:00","25"
"Sodankylä Tähtelä","2011","12","13","22:10","25"
"Sodankylä Tähtelä","2011","12","13","22:20","25"
"Sodankylä Tähtelä","2011","12","13","22:30","25"
"Sodankylä Tähtelä","2011","12","13","22:40","25"
"Sodankylä Tähtelä","2011","12","13","22:50","25"
"Sodankylä Tähtelä","2011","12","13","23:00","25"
"Sodankylä Tähtelä","2011","12","13","23:10","25"
"Sodankylä Tähtelä","2011","12","13","23:20","25"
"Sodankylä Tähtelä","2011","12","13","23:30","25"
"Sodankylä Tähtelä","2011","12","13","23:40","25"
"Sodankylä Tähtelä","2011","12","13","23:50","25"
"Sodankylä Tähtelä","2011","12","14","00:00","25"
"Sodankylä Tähtelä","2011","12","14","00:10","25"
"Sodankylä Tähtelä","2011","12","14","00:20","25"
"Sodankylä Tähtelä","2011","12","14","00:30","25"
"Sodankylä Tähtelä","2011","12","14","00:40","25"
"Sodankylä Tähtelä","2011","12","14","00:50","25"
"Sodankylä Tähtelä","2011","12","14","01:00","25"
"Sodankylä Tähtelä","2011","12","14","01:10","25"
"Sodankylä Tähtelä","2011","12","14","01:20","24.5"
"Sodankylä Tähtelä","2011","12","14","01:30","24.5"
"Sodankylä Tähtelä","2011","12","14","01:40","25"
"Sodankylä Tähtelä","2011","12","14","01:50","25"
"Sodankylä Tähtelä","2011","12","14","02:00","25"
"Sodankylä Tähtelä","2011","12","14","02:10","25"
"Sodankylä Tähtelä","2011","12","14","02:20","25"
"Sodankylä Tähtelä","2011","12","14","02:30","25"
"Sodankylä Tähtelä","2011","12","14","02:40","25"
"Sodankylä Tähtelä","2011","12","14","02:50","25"
"Sodankylä Tähtelä","2011","12","14","03:00","25"
"Sodankylä Tähtelä","2011","12","14","03:10","25"
"Sodankylä Tähtelä","2011","12","14","03:20","25"
"Sodankylä Tähtelä","2011","12","14","03:30","25"
"Sodankylä Tähtelä","2011","12","14","03:40","25"
"Sodankylä Tähtelä","2011","12","14","03:50","25"
"Sodankylä Tähtelä","2011","12","14","04:00","25"
"Sodankylä Tähtelä","2011","12","14","04:10","25"
"Sodankylä Tähtelä","2011","12","14","04:20","25"
"Sodankylä Tähtelä","2011","12","14","04:30","25"
"Sodankylä Tähtelä","2011","12","14","04:40","25"
"Sodankylä Tähtelä","2011","12","14","04:50","25"
"Sodankylä Tähtelä","2011","12","14","05:00","25"
"Sodankylä Tähtelä","2011","12","14","05:10","25"
"Sodankylä Tähtelä","2011","12","14","05:20","25"
"Sodankylä Tähtelä","2011","12","14","05:30","24.5"
"Sodankylä Tähtelä","2011","12","14","05:40","24"
"Sodankylä Tähtelä","2011","12","14","05:50","24"
"Sodankylä Tähtelä","2011","12","14","06:00","24"
"Sodankylä Tähtelä","2011","12","14","06:10","24"
"Sodankylä Tähtelä","2011","12","14","06:20","24"
"Sodankylä Tähtelä","2011","12","14","06:30","24"
"Sodankylä Tähtelä","2011","12","14","06:40","24"
"Sodankylä Tähtelä","2011","12","14","06:50","24"
"Sodankylä Tähtelä","2011","12","14","07:00","24"
"Sodankylä Tähtelä","2011","12","14","07:10","24"
"Sodankylä Tähtelä","2011","12","14","07:20","24.5"
"Sodankylä Tähtelä","2011","12","14","07:30","25"
"Sodankylä Tähtelä","2011","12","14","07:40","25"
"Sodankylä Tähtelä","2011","12","14","07:50","25"
"Sodankylä Tähtelä","2011","12","14","08:00","25"
"Sodankylä Tähtelä","2011","12","14","08:10","25"
"Sodankylä Tähtelä","2011","12","14","08:20","25"
"Sodankylä Tähtelä","2011","12","14","08:30","25"
"Sodankylä Tähtelä","2011","12","14","08:40","25"
"Sodankylä Tähtelä","2011","12","14","08:50","25"
"Sodankylä Tähtelä","2011","12","14","09:00","25"
"Sodankylä Tähtelä","2011","12","14","09:10","25"
"Sodankylä Tähtelä","2011","12","14","09:20","25"
"Sodankylä Tähtelä","2011","12","14","09:30","24.5"
"Sodankylä Tähtelä","2011","12","14","09:40","24"
"Sodankylä Tähtelä","2011","12","14","09:50","24"
"Sodankylä Tähtelä","2011","12","14","10:00","24"
"Sodankylä Tähtelä","2011","12","14","10:10","24.5"
"Sodankylä Tähtelä","2011","12","14","10:20","25"
"Sodankylä Tähtelä","2011","12","14","10:30","24.5"
"Sodankylä Tähtelä","2011","12","14","10:40","24"
"Sodankylä Tähtelä","2011","12","14","10:50","24.5"
"Sodankylä Tähtelä","2011","12","14","11:00","25"
"Sodankylä Tähtelä","2011","12","14","11:10","24.5"
"Sodankylä Tähtelä","2011","12","14","11:20","24"
"Sodankylä Tähtelä","2011","12","14","11:30","24"
"Sodankylä Tähtelä","2011","12","14","11:40","23.5"
"Sodankylä Tähtelä","2011","12","14","11:50","24"
"Sodankylä Tähtelä","2011","12","14","12:00","25"
"Sodankylä Tähtelä","2011","12","14","12:10","25"
"Sodankylä Tähtelä","2011","12","14","12:20","25.5"
"Sodankylä Tähtelä","2011","12","14","12:30","26"
"Sodankylä Tähtelä","2011","12","14","12:40","26"
"Sodankylä Tähtelä","2011","12","14","12:50","26"
"Sodankylä Tähtelä","2011","12","14","13:00","26"
"Sodankylä Tähtelä","2011","12","14","13:10","26"
"Sodankylä Tähtelä","2011","12","14","13:20","26"
"Sodankylä Tähtelä","2011","12","14","13:30","25.5"
"Sodankylä Tähtelä","2011","12","14","13:40","25"
"Sodankylä Tähtelä","2011","12","14","13:50","25"
"Sodankylä Tähtelä","2011","12","14","14:00","25"
"Sodankylä Tähtelä","2011","12","14","14:10","25"
"Sodankylä Tähtelä","2011","12","14","14:20","25"
"Sodankylä Tähtelä","2011","12","14","14:30","25.5"
"Sodankylä Tähtelä","2011","12","14","14:40","26"
"Sodankylä Tähtelä","2011","12","14","14:50","26"
"Sodankylä Tähtelä","2011","12","14","15:00","26"
"Sodankylä Tähtelä","2011","12","14","15:10","26"
"Sodankylä Tähtelä","2011","12","14","15:20","26"
"Sodankylä Tähtelä","2011","12","14","15:30","26"
"Sodankylä Tähtelä","2011","12","14","15:40","26"
"Sodankylä Tähtelä","2011","12","14","15:50","26"
"Sodankylä Tähtelä","2011","12","14","16:00","26"
"Sodankylä Tähtelä","2011","12","14","16:10","26"
"Sodankylä Tähtelä","2011","12","14","16:20","25.5"
"Sodankylä Tähtelä","2011","12","14","16:30","25"
"Sodankylä Tähtelä","2011","12","14","16:40","25.5"
"Sodankylä Tähtelä","2011","12","14","16:50","26"
"Sodankylä Tähtelä","2011","12","14","17:00","26"
"Sodankylä Tähtelä","2011","12","14","17:10","26"
"Sodankylä Tähtelä","2011","12","14","17:20","26"
"Sodankylä Tähtelä","2011","12","14","17:30","26"
"Sodankylä Tähtelä","2011","12","14","17:40","26"
"Sodankylä Tähtelä","2011","12","14","17:50","26"
"Sodankylä Tähtelä","2011","12","14","18:00","26"
"Sodankylä Tähtelä","2011","12","14","18:10","26"
"Sodankylä Tähtelä","2011","12","14","18:20","26"
"Sodankylä Tähtelä","2011","12","14","18:30","26"
"Sodankylä Tähtelä","2011","12","14","18:40","26"
"Sodankylä Tähtelä","2011","12","14","18:50","26"
"Sodankylä Tähtelä","2011","12","14","19:00","26"
"Sodankylä Tähtelä","2011","12","14","19:10","26"
"Sodankylä Tähtelä","2011","12","14","19:20","26"
"Sodankylä Tähtelä","2011","12","14","19:30","26"
"Sodankylä Tähtelä","2011","12","14","19:40","26"
"Sodankylä Tähtelä","2011","12","14","19:50","26"
"Sodankylä Tähtelä","2011","12","14","20:00","26"
"Sodankylä Tähtelä","2011","12","14","20:10","26"
"Sodankylä Tähtelä","2011","12","14","20:20","26"
"Sodankylä Tähtelä","2011","12","14","20:30","26"
"Sodankylä Tähtelä","2011","12","14","20:40","26"
"Sodankylä Tähtelä","2011","12","14","20:50","26"
"Sodankylä Tähtelä","2011","12","14","21:00","26.5"
"Sodankylä Tähtelä","2011","12","14","21:10","27"
"Sodankylä Tähtelä","2011","12","14","21:20","27"
"Sodankylä Tähtelä","2011","12","14","21:30","27"
"Sodankylä Tähtelä","2011","12","14","21:40","27"
"Sodankylä Tähtelä","2011","12","14","21:50","27"
"Sodankylä Tähtelä","2011","12","14","22:00","27"
"Sodankylä Tähtelä","2011","12","14","22:10","27"
"Sodankylä Tähtelä","2011","12","14","22:20","27"
"Sodankylä Tähtelä","2011","12","14","22:30","27"
"Sodankylä Tähtelä","2011","12","14","22:40","27"
"Sodankylä Tähtelä","2011","12","14","22:50","27"
"Sodankylä Tähtelä","2011","12","14","23:00","27"
"Sodankylä Tähtelä","2011","12","14","23:10","27"
"Sodankylä Tähtelä","2011","12","14","23:20","27"
"Sodankylä Tähtelä","2011","12","14","23:30","27"
"Sodankylä Tähtelä","2011","12","14","23:40","27"
"Sodankylä Tähtelä","2011","12","14","23:50","27"
"Sodankylä Tähtelä","2011","12","15","00:00","27"
"Sodankylä Tähtelä","2011","12","15","00:10","27"
"Sodankylä Tähtelä","2011","12","15","00:20","27"
"Sodankylä Tähtelä","2011","12","15","00:30","27"
"Sodankylä Tähtelä","2011","12","15","00:40","27"
"Sodankylä Tähtelä","2011","12","15","00:50","27"
"Sodankylä Tähtelä","2011","12","15","01:00","27"
"Sodankylä Tähtelä","2011","12","15","01:10","27"
"Sodankylä Tähtelä","2011","12","15","01:20","27"
"Sodankylä Tähtelä","2011","12","15","01:30","27"
"Sodankylä Tähtelä","2011","12","15","01:40","27"
"Sodankylä Tähtelä","2011","12","15","01:50","27"
"Sodankylä Tähtelä","2011","12","15","02:00","27"
"Sodankylä Tähtelä","2011","12","15","02:10","27"
"Sodankylä Tähtelä","2011","12","15","02:20","26.5"
"Sodankylä Tähtelä","2011","12","15","02:30","26"
"Sodankylä Tähtelä","2011","12","15","02:40","26"
"Sodankylä Tähtelä","2011","12","15","02:50","26"
"Sodankylä Tähtelä","2011","12","15","03:00","26"
"Sodankylä Tähtelä","2011","12","15","03:10","26"
"Sodankylä Tähtelä","2011","12","15","03:20","26"
"Sodankylä Tähtelä","2011","12","15","03:30","26"
"Sodankylä Tähtelä","2011","12","15","03:40","26"
"Sodankylä Tähtelä","2011","12","15","03:50","26"
"Sodankylä Tähtelä","2011","12","15","04:00","26"
"Sodankylä Tähtelä","2011","12","15","04:10","26"
"Sodankylä Tähtelä","2011","12","15","04:20","26"
"Sodankylä Tähtelä","2011","12","15","04:30","26"
"Sodankylä Tähtelä","2011","12","15","04:40","26"
"Sodankylä Tähtelä","2011","12","15","04:50","26"
"Sodankylä Tähtelä","2011","12","15","05:00","26"
"Sodankylä Tähtelä","2011","12","15","05:10","26"
"Sodankylä Tähtelä","2011","12","15","05:20","26"
"Sodankylä Tähtelä","2011","12","15","05:30","26"
"Sodankylä Tähtelä","2011","12","15","05:40","26"
"Sodankylä Tähtelä","2011","12","15","05:50","26"
"Sodankylä Tähtelä","2011","12","15","06:00","26"
"Sodankylä Tähtelä","2011","12","15","06:10","26"
"Sodankylä Tähtelä","2011","12","15","06:20","26"
"Sodankylä Tähtelä","2011","12","15","06:30","26"
"Sodankylä Tähtelä","2011","12","15","06:40","26"
"Sodankylä Tähtelä","2011","12","15","06:50","26"
"Sodankylä Tähtelä","2011","12","15","07:00","26"
"Sodankylä Tähtelä","2011","12","15","07:10","26"
"Sodankylä Tähtelä","2011","12","15","07:20","25.5"
"Sodankylä Tähtelä","2011","12","15","07:30","25"
"Sodankylä Tähtelä","2011","12","15","07:40","25"
"Sodankylä Tähtelä","2011","12","15","07:50","25"
"Sodankylä Tähtelä","2011","12","15","08:00","25"
"Sodankylä Tähtelä","2011","12","15","08:10","25"
"Sodankylä Tähtelä","2011","12","15","08:20","25"
"Sodankylä Tähtelä","2011","12","15","08:30","25"
"Sodankylä Tähtelä","2011","12","15","08:40","25"
"Sodankylä Tähtelä","2011","12","15","08:50","25"
"Sodankylä Tähtelä","2011","12","15","09:00","25"
"Sodankylä Tähtelä","2011","12","15","09:10","25"
"Sodankylä Tähtelä","2011","12","15","09:20","25"
"Sodankylä Tähtelä","2011","12","15","09:30","25"
"Sodankylä Tähtelä","2011","12","15","09:40","25"
"-","2011","12","15","09:50","-"
"Sodankylä Tähtelä","2011","12","15","10:00","-"
"Sodankylä Tähtelä","2011","12","15","10:10","25"
"Sodankylä Tähtelä","2011","12","15","10:20","25"
"Sodankylä Tähtelä","2011","12","15","10:30","25"
"Sodankylä Tähtelä","2011","12","15","10:40","25"
"Sodankylä Tähtelä","2011","12","15","10:50","25"
"Sodankylä Tähtelä","2011","12","15","11:00","25"
"Sodankylä Tähtelä","2011","12","15","11:10","25"
"Sodankylä Tähtelä","2011","12","15","11:20","25"
"Sodankylä Tähtelä","2011","12","15","11:30","25"
"Sodankylä Tähtelä","2011","12","15","11:40","25"
"Sodankylä Tähtelä","2011","12","15","11:50","25"
"Sodankylä Tähtelä","2011","12","15","12:00","25"
"Sodankylä Tähtelä","2011","12","15","12:10","25"
"Sodankylä Tähtelä","2011","12","15","12:20","25"
"Sodankylä Tähtelä","2011","12","15","12:30","25"
"Sodankylä Tähtelä","2011","12","15","12:40","25"
"Sodankylä Tähtelä","2011","12","15","12:50","25"
"Sodankylä Tähtelä","2011","12","15","13:00","25"
"Sodankylä Tähtelä","2011","12","15","13:10","25"
"Sodankylä Tähtelä","2011","12","15","13:20","25"
"Sodankylä Tähtelä","2011","12","15","13:30","25"
"Sodankylä Tähtelä","2011","12","15","13:40","25"
"Sodankylä Tähtelä","2011","12","15","13:50","25"
"Sodankylä Tähtelä","2011","12","15","14:00","25"
"Sodankylä Tähtelä","2011","12","15","14:10","25"
"Sodankylä Tähtelä","2011","12","15","14:20","25"
"Sodankylä Tähtelä","2011","12","15","14:30","25"
"Sodankylä Tähtelä","2011","12","15","14:40","25"
"Sodankylä Tähtelä","2011","12","15","14:50","25"
"Sodankylä Tähtelä","2011","12","15","15:00","25"
"Sodankylä Tähtelä","2011","12","15","15:10","25"
"Sodankylä Tähtelä","2011","12","15","15:20","25"
"Sodankylä Tähtelä","2011","12","15","15:30","24.5"
"Sodankylä Tähtelä","2011","12","15","15:40","24"
"Sodankylä Tähtelä","2011","12","15","15:50","24"
"Sodankylä Tähtelä","2011","12","15","16:00","24"
"Sodankylä Tähtelä","2011","12","15","16:10","24"
"Sodankylä Tähtelä","2011","12","15","16:20","24"
"Sodankylä Tähtelä","2011","12","15","16:30","24"
"Sodankylä Tähtelä","2011","12","15","16:40","24"
"Sodankylä Tähtelä","2011","12","15","16:50","24"
"Sodankylä Tähtelä","2011","12","15","17:00","24"
"Sodankylä Tähtelä","2011","12","15","17:10","24"
"Sodankylä Tähtelä","2011","12","15","17:20","24"
"Sodankylä Tähtelä","2011","12","15","17:30","24"
"Sodankylä Tähtelä","2011","12","15","17:40","24"
"Sodankylä Tähtelä","2011","12","15","17:50","24"
"Sodankylä Tähtelä","2011","12","15","18:00","24"
"Sodankylä Tähtelä","2011","12","15","18:10","24"
"Sodankylä Tähtelä","2011","12","15","18:20","24"
"Sodankylä Tähtelä","2011","12","15","18:30","24"
"Sodankylä Tähtelä","2011","12","15","18:40","24"
"Sodankylä Tähtelä","2011","12","15","18:50","24"
"Sodankylä Tähtelä","2011","12","15","19:00","24"
"Sodankylä Tähtelä","2011","12","15","19:10","24"
"Sodankylä Tähtelä","2011","12","15","19:20","24"
"Sodankylä Tähtelä","2011","12","15","19:30","24"
"Sodankylä Tähtelä","2011","12","15","19:40","24"
"Sodankylä Tähtelä","2011","12","15","19:50","24"
"Sodankylä Tähtelä","2011","12","15","20:00","24"
"Sodankylä Tähtelä","2011","12","15","20:10","24"
"Sodankylä Tähtelä","2011","12","15","20:20","24"
"Sodankylä Tähtelä","2011","12","15","20:30","24"
"Sodankylä Tähtelä","2011","12","15","20:40","24"
"Sodankylä Tähtelä","2011","12","15","20:50","24"
"Sodankylä Tähtelä","2011","12","15","21:00","24"
"Sodankylä Tähtelä","2011","12","15","21:10","24"
"Sodankylä Tähtelä","2011","12","15","21:20","24"
"Sodankylä Tähtelä","2011","12","15","21:30","24"
"Sodankylä Tähtelä","2011","12","15","21:40","24"
"Sodankylä Tähtelä","2011","12","15","21:50","24"
"Sodankylä Tähtelä","2011","12","15","22:00","24"
